"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.1074389,0.1112871
2017,1,1,0.1124781,0.1112871
2017,1,1,0.1119788,0.1112871
2018,1,1,0.1210098,0.1112871
2018,1,1,0.1165666,0.1112871
2018,1,2,0.1130686,0.1108305
2017,1,2,0.1161242,0.1108305
2016,1,2,0.1208879,0.1108305
2016,1,3,0.1200586,0.1098268
2017,1,3,0.1147466,0.1098268
2018,1,3,0.111471,0.1098268
2018,2,1,0.1107795,0.1093427
2017,2,1,0.1137502,0.1093427
2016,2,1,0.1194778,0.1093427
2016,2,2,0.1189089,0.1088935
2017,2,2,0.1127987,0.1088935
2018,2,2,0.110236,0.1088935
2018,2,3,0.1097615,0.1085092
2017,2,3,0.1120278,0.1085092
2016,2,3,0.1183495,0.1085092
2016,3,1,0.1164872,0.1079262
2017,3,1,0.1111531,0.1079262
2018,3,1,0.1088146,0.1079262
2018,3,2,0.1085379,0.1077764
2017,3,2,0.111117,0.1077764
2016,3,2,0.1152592,0.1077764
2016,3,3,0.1143197,0.107727
2017,3,3,0.1113376,0.107727
2018,3,3,0.1085935,0.107727
2018,4,1,0.1084519,0.1077874
2017,4,1,0.1117215,0.1077874
2016,4,1,0.1138708,0.1077874
2016,4,2,0.1145232,0.1080872
2017,4,2,0.1122695,0.1080872
2018,4,2,0.1082717,0.1080872
2018,4,3,0.1082059,0.1082609
2017,4,3,0.1122018,0.1082609
2016,4,3,0.1153529,0.1082609
2016,5,1,0.1161286,0.1083811
2017,5,1,0.1119995,0.1083811
2018,5,1,0.1081147,0.1083811
2018,5,2,0.1079488,0.1083533
2017,5,2,0.1118384,0.1083533
2016,5,2,0.1165314,0.1083533
2016,5,3,0.1154892,0.1077018
2017,5,3,0.1116352,0.1077018
2018,5,3,0.1072655,0.1077018
2018,6,1,0.1067684,0.1071111
2017,6,1,0.1113795,0.1071111
2016,6,1,0.1144562,0.1071111
2016,6,2,0.1133814,0.1064368
2017,6,2,0.110915,0.1064368
2018,6,2,0.1061734,0.1064368
2018,6,3,0.1055015,0.1057638
2017,6,3,0.1102082,0.1057638
2016,6,3,0.1124102,0.1057638
2016,7,1,0.1108498,0.1042281
2017,7,1,0.1087335,0.1042281
2018,7,1,0.1043398,0.1042281
2018,7,2,0.103984,0.1040936
2017,7,2,0.1083273,0.1040936
2016,7,2,0.1105871,0.1040936
2016,7,3,0.1110196,0.1042459
2017,7,3,0.1083669,0.1042459
2018,7,3,0.1038382,0.1042459
2018,8,1,0.1042686,0.1054835
2017,8,1,0.1098396,0.1054835
2016,8,1,0.1139658,0.1054835
2016,8,2,0.1159529,0.1065138
2017,8,2,0.1110825,0.1065138
2018,8,2,0.1049639,0.1065138
2018,8,3,0.1057787,0.1076816
2017,8,3,0.1124459,0.1076816
2016,8,3,0.1177118,0.1076816
2016,9,1,0.1190292,0.1088643
2017,9,1,0.113688,0.1088643
2018,9,1,0.1066858,0.1088643
2018,9,2,0.1083973,0.1107631
2017,9,2,0.1151095,0.1107631
2016,9,2,0.1200108,0.1107631
2016,9,3,0.1199798,0.111372
2017,9,3,0.1153331,0.111372
2018,9,3,0.1090342,0.111372
2018,10,1,0.1096676,0.111796
2017,10,1,0.1154025,0.111796
2016,10,1,0.1198148,0.111796
2016,10,2,0.1196401,0.1120687
2017,10,2,0.1154128,0.1120687
2018,10,2,0.1102755,0.1120687
2018,10,3,0.1115358,0.1123661
2017,10,3,0.1155979,0.1123661
2016,10,3,0.1193262,0.1123661
2016,11,1,0.1191409,0.1124355
2017,11,1,0.1157299,0.1124355
2018,11,1,0.1121562,0.1124355
2018,11,2,0.1126794,0.1124529
2017,11,2,0.1156989,0.1124529
2016,11,2,0.1188871,0.1124529
2016,11,3,0.1182741,0.1123873
2017,11,3,0.1154372,0.1123873
2018,11,3,0.1133008,0.1123873
2018,12,1,0.1134306,0.1123018
2017,12,1,0.1152578,0.1123018
2016,12,1,0.1179377,0.1123018
2016,12,2,0.1175844,0.1121551
2017,12,2,0.1150175,0.1121551
2018,12,2,0.1133822,0.1121551
2018,12,3,0.1132078,0.1119579
2017,12,3,0.1147383,0.1119579
2016,12,3,0.1172618,0.1119579