"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2015,1,1,19.851,19.54
2015,1,2,14.421,16.814
2015,1,3,8.133,21.741
2015,2,1,14.717,15.778
2015,2,2,22.906,16.325
2015,2,3,15.215,11.528
2015,3,1,10.587,15.801
2015,3,2,22.456,16.665
2015,3,3,27.559,17.966
2015,4,1,6.647,15.775
2015,4,2,7.324,15.66
2015,4,3,6.648,11.958
2015,5,1,5.398,8.831
2015,5,2,4.802,6.042
2015,5,3,6.101,3.496
2015,6,1,0.847,0.323
2015,6,2,0.002,0.002
2015,6,3,0,0
2015,7,1,0,0
2015,7,2,0,0
2015,7,3,0,0
2015,8,1,0,0
2015,8,2,0,0
2015,8,3,0,0
2015,9,1,0.007,0.002
2015,9,2,0.015,0.013
2015,9,3,0.548,0.218
2015,10,1,12.413,3.495
2015,10,2,3.16,5.425
2015,10,3,26.211,9.741
2015,11,1,3.835,9.08
2015,11,2,11.706,9.505
2015,11,3,3.922,11.775
2015,12,1,7.469,13.404
2015,12,2,7.31,18.726
2015,12,3,20.338,16.618
2016,1,1,58.118,19.54
2016,1,2,11.899,16.814
2016,1,3,9.846,21.741
2016,2,1,7.436,15.778
2016,2,2,7.694,16.325
2016,2,3,18.988,11.528
2016,3,1,13.845,15.801
2016,3,2,16.187,16.665
2016,3,3,39.412,17.966
2016,4,1,6.627,15.775
2016,4,2,15.623,15.66
2016,4,3,11.004,11.958
2016,5,1,5.277,8.831
2016,5,2,6.497,6.042
2016,5,3,2.79,3.496
2016,6,1,0.421,0.323
2016,6,2,0.016,0.002
2016,6,3,0,0
2016,7,1,0,0
2016,7,2,0,0
2016,7,3,0,0
2016,8,1,0,0
2016,8,2,0,0
2016,8,3,0,0
2016,9,1,0.007,0.002
2016,9,2,0.015,0.013
2016,9,3,0.293,0.218
2016,10,1,2.934,3.495
2016,10,2,2.012,5.425
2016,10,3,7.045,9.741
2016,11,1,5.996,9.08
2016,11,2,9.76,9.505
2016,11,3,7.786,11.775
2016,12,1,12.806,13.404
2016,12,2,35.382,18.726
2016,12,3,16.966,16.618
2017,1,1,5.578,19.54
2017,1,2,5.074,16.814
2017,1,3,18.338,21.741
2017,2,1,6.685,15.778
2017,2,2,5.916,16.325
2017,2,3,3.366,11.528
2017,3,1,21.263,15.801
2017,3,2,33.692,16.665
2017,3,3,15.303,17.966
2017,4,1,21.64,15.775
2017,4,2,33.152,15.66
2017,4,3,4.155,11.958
2017,5,1,14.405,8.831
2017,5,2,3.167,6.042
2017,5,3,4.938,3.496
2017,6,1,0.075,0.323
2017,6,2,0.002,0.002
2017,6,3,0,0
2017,7,1,0,0
2017,7,2,0,0
2017,7,3,0,0
2017,8,1,0,0
2017,8,2,0,0
2017,8,3,0,0
2017,9,1,0.002,0.002
2017,9,2,0.012,0.013
2017,9,3,0.105,0.218
2017,10,1,1.672,3.495
2017,10,2,1.389,5.425
2017,10,3,3.258,9.741
2017,11,1,9.984,9.08
2017,11,2,6.525,9.505
2017,11,3,6.728,11.775
2017,12,1,17.188,13.404
2017,12,2,9.728,18.726
2017,12,3,20.106,16.618