"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2017,1,1,0,0
2017,1,2,0,0
2017,1,3,0,0
2017,2,1,0.003,0.001
2017,2,2,0.001,0.002
2017,2,3,0.003,0.001
2017,3,1,0.063,0.06
2017,3,2,0.235,0.261
2017,3,3,0.828,1.191
2017,4,1,1.554,3.396
2017,4,2,0.831,5.893
2017,4,3,12.146,8.389
2017,5,1,19.629,16.195
2017,5,2,33.932,17.924
2017,5,3,22.912,23.225
2017,6,1,38.402,33.723
2017,6,2,75.891,32.283
2017,6,3,52.286,39.72
2017,7,1,50.683,50.616
2017,7,2,35.715,51.473
2017,7,3,61.152,62.342
2017,8,1,56.19,73.562
2017,8,2,50.322,78.445
2017,8,3,104.747,85.467
2017,9,1,35.955,52.476
2017,9,2,40.382,46.141
2017,9,3,22.975,30.399
2017,10,1,30.787,16.99
2017,10,2,1.225,7.733
2017,10,3,2.509,3.979
2017,11,1,0.733,0.388
2017,11,2,0.054,0.005
2017,11,3,0.03,0
2017,12,1,0,0
2017,12,2,0,0
2017,12,3,0,0
2018,1,1,0,0
2018,1,2,0,0
2018,1,3,0,0
2018,2,1,0.006,0.001
2018,2,2,0.04,0.002
2018,2,3,0.612,0.001
2018,3,1,0.11,0.06
2018,3,2,0.536,0.261
2018,3,3,2.734,1.191
2018,4,1,1.89,3.396
2018,4,2,1.569,5.893
2018,4,3,4.87,8.389
2018,5,1,15.119,16.195
2018,5,2,17.985,17.924
2018,5,3,38.837,23.225
2018,6,1,17.256,33.723
2018,6,2,18.325,32.283
2018,6,3,32.268,39.72
2018,7,1,33.842,50.616
2018,7,2,61.316,51.473
2018,7,3,86.746,62.342
2018,8,1,84.163,73.562
2018,8,2,62.797,78.445
2018,8,3,84.04,85.467
2018,9,1,56.554,52.476
2018,9,2,29.209,46.141
2018,9,3,54.076,30.399
2018,10,1,23.127,16.99
2018,10,2,8.841,7.733
2018,10,3,5.868,3.979
2018,11,1,0.462,0.388
2018,11,2,0.07,0.005
2018,11,3,0.003,0
2018,12,1,0,0
2018,12,2,0,0
2018,12,3,0,0
2019,1,1,0,0
2019,1,2,0,0
2019,1,3,0,0
2019,2,1,0.001,0.001
2019,2,2,0.005,0.002
2019,2,3,0.002,0.001
2019,3,1,0.248,0.06
2019,3,2,0.36,0.261
2019,3,3,2.762,1.191
2019,4,1,2.213,3.396
2019,4,2,2.382,5.893
2019,4,3,12.697,8.389
2019,5,1,13.646,16.195
2019,5,2,18.247,17.924
2019,5,3,34.508,23.225
2019,6,1,42.107,33.723
2019,6,2,36.81,32.283
2019,6,3,37.65,39.72
2019,7,1,85.533,50.616
2019,7,2,51.391,51.473
2019,7,3,91.346,62.342
2019,8,1,68.236,73.562
2019,8,2,59.859,78.445
2019,8,3,78.939,85.467
2019,9,1,37.79,52.476
2019,9,2,64.767,46.141
2019,9,3,19.387,30.399
2019,10,1,33.185,16.99
2019,10,2,21.145,7.733
2019,10,3,3.597,3.979
2019,11,1,0.446,0.388
2019,11,2,0.017,0.005
2019,11,3,0.005,0
2019,12,1,0,0
2019,12,2,0,0
2019,12,3,0,0