"Year","Month","Dekad","NDVI","Average"
2017,1,1,0.328064,0.2324924
2018,1,1,0.2124686,0.2324924
2018,1,1,0.1894376,0.2324924
2018,1,2,0.1810816,0.2418327
2017,1,2,0.1935896,0.2418327
2019,1,2,0.3838194,0.2418327
2019,1,3,0.3816203,0.2622659
2017,1,3,0.2033509,0.2622659
2018,1,3,0.2056128,0.2622659
2018,2,1,0.2241576,0.2753475
2017,2,1,0.207283,0.2753475
2019,2,1,0.3911885,0.2753475
2019,2,2,0.4086454,0.2913884
2017,2,2,0.211509,0.2913884
2018,2,2,0.2478782,0.2913884
2018,2,3,0.2731738,0.3101852
2017,2,3,0.2199249,0.3101852
2019,2,3,0.4306026,0.3101852
2019,3,1,0.4761894,0.3496588
2017,3,1,0.2513414,0.3496588
2018,3,1,0.3092916,0.3496588
2018,3,2,0.315833,0.3656975
2017,3,2,0.2697229,0.3656975
2019,3,2,0.5064229,0.3656975
2019,3,3,0.5393118,0.3759806
2017,3,3,0.2877004,0.3759806
2018,3,3,0.3139781,0.3759806
2018,4,1,0.3057549,0.379605
2017,4,1,0.3027747,0.379605
2019,4,1,0.5660793,0.379605
2019,4,2,0.5612646,0.361773
2017,4,2,0.3123595,0.361773
2018,4,2,0.2770994,0.361773
2018,4,3,0.2584082,0.3394864
2017,4,3,0.2972511,0.3394864
2019,4,3,0.5260773,0.3394864
2019,5,1,0.4717135,0.3095187
2017,5,1,0.2706029,0.3095187
2018,5,1,0.2345402,0.3095187
2018,5,2,0.2101278,0.2751777
2017,5,2,0.2367858,0.2751777
2019,5,2,0.4053284,0.2751777
2019,5,3,0.2843035,0.21008
2017,5,3,0.180889,0.21008
2018,5,3,0.1732016,0.21008
2018,6,1,0.1617276,0.1864954
2017,6,1,0.1644003,0.1864954
2019,6,1,0.2467387,0.1864954
2019,6,2,0.2246341,0.1704323
2017,6,2,0.1557231,0.1704323
2018,6,2,0.1540781,0.1704323
2018,6,3,0.1490137,0.1607071
2017,6,3,0.1516469,0.1607071
2019,6,3,0.2128845,0.1607071
2019,7,1,0.1980228,0.1541763
2019,7,1,0.1980823,0.1541763
2017,7,1,0.1449481,0.1541763
2018,7,1,0.1432452,0.1541763
2018,7,2,0.1418059,0.1533647
2017,7,2,0.142832,0.1533647
2019,7,2,0.1926279,0.1533647
2019,7,3,0.1888996,0.1537569
2017,7,3,0.1412753,0.1537569
2018,7,3,0.1406269,0.1537569
2018,8,1,0.1405521,0.1568301
2017,8,1,0.140288,0.1568301
2019,8,1,0.186291,0.1568301
2019,8,2,0.1865553,0.1586873
2017,8,2,0.1405851,0.1586873
2018,8,2,0.1412759,0.1586873
2018,8,3,0.1418168,0.1602709
2017,8,3,0.1407294,0.1602709
2019,8,3,0.1874391,0.1602709
2019,9,1,0.1887198,0.1612407
2017,9,1,0.1411935,0.1612407
2018,9,1,0.1428615,0.1612407
2018,9,2,0.1448708,0.1616064
2017,9,2,0.1405622,0.1616064
2019,9,2,0.1901526,0.1616064
2019,9,3,0.1895951,0.1614326
2017,9,3,0.1400924,0.1614326
2018,9,3,0.1450023,0.1614326
2018,10,1,0.1443987,0.1612873
2017,10,1,0.1408876,0.1612873
2019,10,1,0.1894154,0.1612873
2019,10,2,0.18966,0.1610615
2017,10,2,0.1423618,0.1610615
2018,10,2,0.1424436,0.1610615
2018,10,3,0.145395,0.1617019
2017,10,3,0.1454303,0.1617019
2019,10,3,0.1936632,0.1617019
2019,11,1,0.1944669,0.1637515
2017,11,1,0.1468516,0.1637515
2018,11,1,0.1541289,0.1637515
2018,11,2,0.1710774,0.1674299
2017,11,2,0.1485736,0.1674299
2019,11,2,0.1931444,0.1674299
2019,11,3,0.1939784,0.1803997
2017,11,3,0.1555431,0.1803997
2018,11,3,0.2376384,0.1803997
2018,12,1,0.2818999,0.1900008
2017,12,1,0.159632,0.1900008
2019,12,1,0.2039858,0.1900008
2019,12,2,0.2186356,0.2006124
2017,12,2,0.1650168,0.2006124
2018,12,2,0.3249848,0.2006124
2018,12,3,0.3571828,0.2115935
2017,12,3,0.171832,0.2115935
2019,12,3,0.235268,0.2115935