"Year","Month","Dekad","1 Month Anomaly (%)","3 Months Anomaly (%)","Value","Average"
2019,1,1,100,108.618310075142,0,0
2019,1,2,100,100.314368961816,0,0
2019,1,3,100,99.6769230769231,0,0
2019,2,1,106.455046936998,104.68761719043,1,0.333
2019,2,2,109.89231611608,107.465252901562,1.042,0.625
2019,2,3,116.424861185742,112.650007059156,0.958,0.208
2019,3,1,115.98857958601,118.15966324496,1,0.375
2019,3,2,116.048719326527,121.914050594331,1,0.583
2019,3,3,108.713831744439,121.914050594331,1,1
2019,4,1,102.863020744043,121.147876126297,0,0.083
2019,4,2,97.0616782846554,118.897228208367,0,0.25
2019,4,3,91.2575287461216,113.620224399943,0,0.625
2019,5,1,92.3402298850575,109.404320314205,0.042,0
2019,5,2,120.314990156558,127.540634968859,2.792,0.042
2019,5,3,139.832702648875,131.517209445902,1.208,0
2019,6,1,148.954391555467,135.102916633553,0.958,0
2019,6,2,121.66,133.333333333333,0,0
2019,6,3,109.58,136.363636363636,0,0
2019,7,1,103.134117647059,138.260266851499,0.958,0.625
2019,7,2,104.730319427474,140.20618556701,1.042,0.833
2019,7,3,121.07079788088,160.664,3.083,1
2019,8,1,117.525773195876,157.645403377111,0.125,0.292
2019,8,2,117.391304347826,136.332767402377,0.292,0.208
2019,8,3,102.980014275517,128.66237377433,1.125,0.708
2019,9,1,108.485883980148,123.276377900406,1.917,1.375
2019,9,2,112.280827824087,125.192604006163,2.583,1.833
2019,9,3,140.51724137931,148.629307497523,5.875,1.292
2019,10,1,158.381158232094,161.689003532776,2.792,0.292
2019,10,2,164.381906077348,165.688235294118,0.375,0
2019,10,3,127.820785755758,156.626355815983,0.042,0.042
2019,11,1,104.152559251145,159.003174603175,0.042,0
2019,11,2,100.418243377813,159.2523484751,0,0
2019,11,3,102.09,160.395038425239,0.167,0
2019,12,1,101.518181818182,158.212877792378,1,1
2019,12,2,109.033333333333,162.997211213856,1.917,1
2019,12,3,114.746153846154,137.505624718764,2,1
2020,1,1,116.325,119.498543168226,0.042,0
2020,1,2,109.472727272727,116.62321729796,0,0
2020,1,3,107.5,122.123076923077,0.708,0
2020,2,1,113.713345591793,126.573164329108,1.042,0.333
2020,2,2,116.736630772039,128.370826766012,1.042,0.625
2020,2,3,117.177144904173,132.366228999012,1,0.208
2020,3,1,116.363311920057,138.47574034414,1,0.375
2020,3,2,117.168189145621,136.520877781164,1.083,0.583
2020,3,3,129.620337849139,147.317890886925,3.417,1
2020,4,1,129.65026572947,150.806390550466,0.625,0.083
2020,4,2,136.768728492014,158.839265809616,1.458,0.25
2020,4,3,138.784449717102,168.953273682716,3.125,0.625
2020,5,1,147.889655172414,176.376463742818,1.5,0
2020,5,2,151.560888722227,187.984201731733,1.542,0.042
2020,5,3,143.148775144394,193.571538817719,1.333,0
2020,6,1,128.629755028879,191.726933163792,0.042,0
2020,6,2,113.75,192.016666666667,0,0
2020,6,3,100.42,178.409090909091,0,0