"Year","Month","Dekad","1 Month Anomaly (%)","3 Months Anomaly (%)","Value","Average"
2018,4,1,103.223041316647,122.419928825623,0,0.083
2018,4,2,97.0616782846554,120.145649104555,0,0.25
2018,4,3,101.52400073006,122.503905695214,1.125,0.625
2018,5,1,108.432183908046,122.743472252527,0.667,0
2018,5,2,162.107434142683,162.038584232113,5.5,0.042
2018,5,3,172.196773551085,165.604259916654,1.125,0
2018,6,1,169.288986257718,165.572597949615,0.375,0
2018,6,2,115,164.933333333333,0,0
2018,6,3,103.75,170.836363636364,0,0
2018,7,1,112.16,179.422976953734,1.917,0.625
2018,7,2,111.642520509688,178.012371134021,0.875,0.833
2018,7,3,108.364103387382,169.336,0.708,1
2018,8,1,98.2762886597938,162.859599749844,0.333,0.292
2018,8,2,98.904347826087,120.89828677265,0.333,0.208
2018,8,3,107.057458957887,116.156885701742,1.333,0.708
2018,9,1,104.743308111626,111.076391197394,1.208,1.375
2018,9,2,126.64558781259,129.133578286121,5.083,1.833
2018,9,3,128.441379310345,132.792029065287,2.333,1.292
2018,10,1,134.77677573228,128.262210508608,0.667,0.292
2018,10,2,121.572859116022,135.770588235294,1.083,0
2018,10,3,114.911941165086,140.244358558783,0.125,0.042
2018,11,1,111.611232822147,140.730158730159,0,0
2018,11,2,100.826528579964,140.470981855617,0,0
2018,11,3,100,138.189294863152,0,0
2018,12,1,99.6181818181818,140.044263088734,0.958,1
2018,12,2,99.65,118.640833700279,1,1
2018,12,3,99.6769230769231,111.241937903105,1,1
2019,1,1,100,108.618310075142,0,0
2019,1,2,100,100.314368961816,0,0
2019,1,3,100,99.6769230769231,0,0
2019,2,1,106.455046936998,104.68761719043,1,0.333
2019,2,2,109.89231611608,107.465252901562,1.042,0.625
2019,2,3,116.424861185742,112.650007059156,0.958,0.208
2019,3,1,115.98857958601,118.15966324496,1,0.375
2019,3,2,116.048719326527,121.914050594331,1,0.583
2019,3,3,108.713831744439,121.914050594331,1,1
2019,4,1,102.863020744043,121.147876126297,0,0.083
2019,4,2,97.0616782846554,118.897228208367,0,0.25
2019,4,3,91.2575287461216,113.620224399943,0,0.625
2019,5,1,92.3402298850575,109.404320314205,0.042,0
2019,5,2,120.314990156558,127.540634968859,2.792,0.042
2019,5,3,139.832702648875,131.517209445902,1.208,0
2019,6,1,148.954391555467,135.102916633553,0.958,0
2019,6,2,121.66,133.333333333333,0,0
2019,6,3,109.58,136.363636363636,0,0
2019,7,1,103.134117647059,138.260266851499,0.958,0.625
2019,7,2,104.730319427474,140.20618556701,1.042,0.833
2019,7,3,121.07079788088,160.664,3.083,1
2019,8,1,117.525773195876,157.645403377111,0.125,0.292
2019,8,2,117.391304347826,136.332767402377,0.292,0.208
2019,8,3,102.980014275517,128.66237377433,1.125,0.708
2019,9,1,108.485883980148,123.276377900406,1.917,1.375
2019,9,2,112.280827824087,125.192604006163,2.583,1.833
2019,9,3,140.51724137931,148.629307497523,5.875,1.292
2019,10,1,158.381158232094,161.689003532776,2.792,0.292
2019,10,2,164.381906077348,165.688235294118,0.375,0
2019,10,3,127.820785755758,156.626355815983,0.042,0.042
2019,11,1,104.152559251145,159.003174603175,0.042,0
2019,11,2,100.418243377813,159.2523484751,0,0
2019,11,3,102.09,160.395038425239,0.167,0
2019,12,1,101.518181818182,158.212877792378,1,1
2019,12,2,109.033333333333,162.997211213856,1.917,1
2019,12,3,114.746153846154,137.505624718764,2,1