"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2015,1,1,27.56,17.658
2015,1,2,9.701,15.633
2015,1,3,6.531,20.946
2015,2,1,10.884,16.057
2015,2,2,28.769,18.458
2015,2,3,10.664,13.567
2015,3,1,10.841,12.964
2015,3,2,13.537,15.272
2015,3,3,12.916,15.712
2015,4,1,8.556,10.522
2015,4,2,11.481,8.152
2015,4,3,8.283,7.562
2015,5,1,2.274,5.846
2015,5,2,2.494,4.753
2015,5,3,5.909,3.256
2015,6,1,1.025,0.927
2015,6,2,0.261,0.179
2015,6,3,0.166,0.093
2015,7,1,0.002,0
2015,7,2,0,0
2015,7,3,0,0
2015,8,1,0,0
2015,8,2,0,0
2015,8,3,0.009,0
2015,9,1,0.234,0.256
2015,9,2,0.204,0.306
2015,9,3,0.871,1.279
2015,10,1,3.592,3.415
2015,10,2,1.533,4.637
2015,10,3,11.12,7.456
2015,11,1,6.673,11.125
2015,11,2,7.488,8.98
2015,11,3,7.649,11.417
2015,12,1,5.488,15.553
2015,12,2,8.138,17.653
2015,12,3,8.152,15.181
2016,1,1,34.907,17.658
2016,1,2,15.472,15.633
2016,1,3,9.703,20.946
2016,2,1,5.612,16.057
2016,2,2,5.567,18.458
2016,2,3,6.136,13.567
2016,3,1,12.941,12.964
2016,3,2,15.653,15.272
2016,3,3,14.438,15.712
2016,4,1,6.456,10.522
2016,4,2,5.17,8.152
2016,4,3,5.485,7.562
2016,5,1,7.188,5.846
2016,5,2,3.923,4.753
2016,5,3,13.234,3.256
2016,6,1,0.941,0.927
2016,6,2,0.152,0.179
2016,6,3,0.079,0.093
2016,7,1,0,0
2016,7,2,0,0
2016,7,3,0,0
2016,8,1,0,0
2016,8,2,0.002,0
2016,8,3,0.059,0
2016,9,1,0.501,0.256
2016,9,2,0.431,0.306
2016,9,3,0.739,1.279
2016,10,1,1.49,3.415
2016,10,2,1.447,4.637
2016,10,3,4.088,7.456
2016,11,1,8.483,11.125
2016,11,2,3.66,8.98
2016,11,3,6.009,11.417
2016,12,1,13.311,15.553
2016,12,2,22.49,17.653
2016,12,3,23.22,15.181
2017,1,1,16.764,17.658
2017,1,2,9.615,15.633
2017,1,3,9.76,20.946
2017,2,1,4.692,16.057
2017,2,2,4.878,18.458
2017,2,3,5.206,13.567
2017,3,1,13.642,12.964
2017,3,2,20.841,15.272
2017,3,3,14.161,15.712
2017,4,1,9.032,10.522
2017,4,2,12.927,8.152
2017,4,3,3.211,7.562
2017,5,1,5.204,5.846
2017,5,2,4.084,4.753
2017,5,3,5.905,3.256
2017,6,1,0.891,0.927
2017,6,2,0.236,0.179
2017,6,3,0.095,0.093
2017,7,1,0,0
2017,7,2,0,0
2017,7,3,0,0
2017,8,1,0,0
2017,8,2,0,0
2017,8,3,0.002,0
2017,9,1,0.2,0.256
2017,9,2,0.156,0.306
2017,9,3,0.381,1.279
2017,10,1,3.635,3.415
2017,10,2,1.456,4.637
2017,10,3,7.15,7.456
2017,11,1,6.583,11.125
2017,11,2,8.42,8.98
2017,11,3,13.748,11.417
2017,12,1,5.769,15.553
2017,12,2,10.141,17.653
2017,12,3,19.213,15.181