"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2015,1,1,0.844,0.822
2015,1,2,0.735,0.855
2015,1,3,1.009,1.239
2015,2,1,0.988,1.085
2015,2,2,1.327,1.405
2015,2,3,1.521,1.552
2015,3,1,3.081,6.291
2015,3,2,3.31,7.161
2015,3,3,21.031,7.718
2015,4,1,3.13,12.517
2015,4,2,2.732,15.943
2015,4,3,2.905,14.699
2015,5,1,14.713,4.386
2015,5,2,2.993,4.173
2015,5,3,7.581,3.765
2015,6,1,0.313,0.166
2015,6,2,0,0
2015,6,3,0,0
2015,7,1,1.763,2.908
2015,7,2,1.493,4.171
2015,7,3,1.635,3.834
2015,8,1,17.187,7.718
2015,8,2,2.827,6.725
2015,8,3,10.652,6.457
2015,9,1,1.391,0.82
2015,9,2,1.152,0.263
2015,9,3,0.818,0.223
2015,10,1,1.083,0.666
2015,10,2,0.886,0.512
2015,10,3,0.476,0.566
2015,11,1,0.884,0.427
2015,11,2,1.036,0.668
2015,11,3,0.832,0.808
2015,12,1,1.867,1.095
2015,12,2,1.981,1.021
2015,12,3,2.341,1.057
2016,1,1,1.604,0.822
2016,1,2,1.249,0.855
2016,1,3,1.545,1.239
2016,2,1,1.545,1.085
2016,2,2,1.972,1.405
2016,2,3,2.377,1.552
2016,3,1,5.142,6.291
2016,3,2,5.796,7.161
2016,3,3,8.891,7.718
2016,4,1,16.22,12.517
2016,4,2,44.18,15.943
2016,4,3,37.659,14.699
2016,5,1,9.836,4.386
2016,5,2,2.573,4.173
2016,5,3,4.194,3.765
2016,6,1,0.938,0.166
2016,6,2,0,0
2016,6,3,0.005,0
2016,7,1,2.239,2.908
2016,7,2,7.088,4.171
2016,7,3,20.882,3.834
2016,8,1,31.287,7.718
2016,8,2,5.206,6.725
2016,8,3,6.242,6.457
2016,9,1,0.972,0.82
2016,9,2,0.341,0.263
2016,9,3,0.225,0.223
2016,10,1,0.235,0.666
2016,10,2,0.227,0.512
2016,10,3,0.313,0.566
2016,11,1,0.991,0.427
2016,11,2,0.858,0.668
2016,11,3,1.052,0.808
2016,12,1,1,1.095
2016,12,2,1,1.021
2016,12,3,1.012,1.057
2017,1,1,0.806,0.822
2017,1,2,0.751,0.855
2017,1,3,1.062,1.239
2017,2,1,3.147,1.085
2017,2,2,7.133,1.405
2017,2,3,4.246,1.552
2017,3,1,3.059,6.291
2017,3,2,3.185,7.161
2017,3,3,6.528,7.718
2017,4,1,2.261,12.517
2017,4,2,2.135,15.943
2017,4,3,22.265,14.699
2017,5,1,16.019,4.386
2017,5,2,13.59,4.173
2017,5,3,6.239,3.765
2017,6,1,0.19,0.166
2017,6,2,0,0
2017,6,3,0.014,0
2017,7,1,8.372,2.908
2017,7,2,5.227,4.171
2017,7,3,14.417,3.834
2017,8,1,7.081,7.718
2017,8,2,13.962,6.725
2017,8,3,18.296,6.457
2017,9,1,0.865,0.82
2017,9,2,0.744,0.263
2017,9,3,0.578,0.223
2017,10,1,0.209,0.666
2017,10,2,0.453,0.512
2017,10,3,0.28,0.566
2017,11,1,0.526,0.427
2017,11,2,0.803,0.668
2017,11,3,0.848,0.808
2017,12,1,1,1.095
2017,12,2,1,1.021
2017,12,3,1.045,1.057