"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.6727977,0.6785325
2016,1,2,0.6554479,0.6667538
2016,1,3,0.6346935,0.6540457
2016,2,1,0.6329509,0.6533923
2016,2,2,0.6374973,0.6563252
2016,2,3,0.6480376,0.6625314
2016,3,1,0.6828179,0.6832054
2016,3,2,0.704376,0.6968708
2016,3,3,0.7266741,0.7122699
2016,4,1,0.7485144,0.7289255
2016,4,2,0.7860791,0.7630788
2016,4,3,0.7996017,0.7787782
2016,5,1,0.8094133,0.7925386
2016,5,2,0.8165845,0.8041375
2016,5,3,0.8262214,0.8208545
2016,6,1,0.8295438,0.8264082
2016,6,2,0.8322566,0.8305307
2016,6,3,0.8344879,0.8336025
2016,7,1,0.8370711,0.8377598
2016,7,2,0.8376539,0.8388881
2016,7,3,0.8379694,0.8395566
2016,8,1,0.8377464,0.8399772
2016,8,2,0.8376249,0.8398989
2016,8,3,0.8375176,0.8395963
2016,9,1,0.8371868,0.8390546
2016,9,2,0.8348201,0.8368319
2016,9,3,0.8325118,0.8348354
2016,10,1,0.8291916,0.8319444
2016,10,2,0.8246034,0.8278438
2016,10,3,0.8094021,0.8149469
2016,11,1,0.7979991,0.8056204
2016,11,2,0.7842671,0.7941247
2016,11,3,0.7510288,0.7646248
2016,12,1,0.7327,0.7472348
2016,12,2,0.714412,0.7288415
2016,12,3,0.6973562,0.7104905
2017,1,1,0.669877,0.6785325
2017,1,2,0.6598326,0.6667538
2017,1,3,0.6450135,0.6540457
2017,2,1,0.6411901,0.6533923
2017,2,2,0.6409282,0.6563252
2017,2,3,0.6445589,0.6625314
2017,3,1,0.6627707,0.6832054
2017,3,2,0.6769656,0.6968708
2017,3,3,0.6940136,0.7122699
2017,4,1,0.7135235,0.7289255
2017,4,2,0.7563353,0.7630788
2017,4,3,0.7771848,0.7787782
2017,5,1,0.7959167,0.7925386
2017,5,2,0.8115358,0.8041375
2017,5,3,0.8326892,0.8208545
2017,6,1,0.8395274,0.8264082
2017,6,2,0.8446429,0.8305307
2017,6,3,0.848265,0.8336025
2017,7,1,0.8515015,0.8377598
2017,7,2,0.8515479,0.8388881
2017,7,3,0.8506429,0.8395566
2017,8,1,0.846588,0.8399772
2017,8,2,0.8442262,0.8398989
2017,8,3,0.8419301,0.8395963
2017,9,1,0.8396744,0.8390546
2017,9,2,0.8345403,0.8368319
2017,9,3,0.8314839,0.8348354
2017,10,1,0.8279684,0.8319444
2017,10,2,0.8238264,0.8278438
2017,10,3,0.8132414,0.8149469
2017,11,1,0.8058972,0.8056204
2017,11,2,0.796246,0.7941247
2017,11,3,0.7678878,0.7646248
2017,12,1,0.7492762,0.7472348
2017,12,2,0.7284209,0.7288415
2017,12,3,0.7073025,0.7104905
2018,1,1,N/A,0.6785325
2018,1,2,0.6603655,0.6667538
2018,1,3,0.6506384,0.6540457
2018,2,1,0.6534166,0.6533923
2018,2,2,0.6612898,0.6563252
2018,2,3,0.67359,0.6625314
2018,3,1,0.7074086,0.6832054
2018,3,2,0.726271,0.6968708
2018,3,3,0.7441812,0.7122699
2018,4,1,0.7594598,0.7289255
2018,4,2,0.7845202,0.7630788
2018,4,3,0.7943365,0.7787782
2018,5,1,0.8029963,0.7925386
2018,5,2,0.8102283,0.8041375
2018,5,3,0.8237712,0.8208545
2018,6,1,0.8290648,0.8264082
2018,6,2,0.8327899,0.8305307
2018,6,3,0.8353803,0.8336025
2018,7,1,0.8380828,0.8377598
2018,7,2,0.8386309,0.8388881
2018,7,3,0.8378301,0.8395566
2018,8,1,0.838289,0.8399772
2018,8,2,0.8389849,0.8398989
2018,8,3,0.839961,0.8395963
2018,9,1,0.8406053,0.8390546
2018,9,2,0.8392884,0.8368319
2018,9,3,0.837383,0.8348354
2018,10,1,0.8348945,0.8319444
2018,10,2,0.8313649,0.8278438
2018,10,3,0.8196213,0.8149469
2018,11,1,0.8114134,0.8056204
2018,11,2,0.8009341,0.7941247
2018,11,3,0.774488,0.7646248
2018,12,1,0.7594515,0.7472348
2018,12,2,0.743181,0.7288415
2018,12,3,0.7259602,0.7104905