"Year","Month","Dekad","NDVI","Average"
2021,1,1,0.0893083,0.07835
2021,1,2,0.0893542,0.0784542
2021,1,3,0.0890083,0.0786
2021,2,1,0.0885208,0.078575
2021,2,2,0.0880333,0.0784792
2021,2,3,0.0874792,0.0782875
2021,3,1,0.0858042,0.0778
2021,3,2,0.08505,0.0775292
2021,3,3,0.0846042,0.0772625
2021,4,1,0.0844542,0.0769958
2021,4,2,0.0852208,0.0763833
2021,4,3,0.0860125,0.0760208
2021,5,1,0.0870292,0.0756208
2021,5,2,0.08815,0.075175
2021,5,3,0.0899417,0.0741958
2021,6,1,0.090425,0.0736958
2021,6,2,0.0905292,0.0732292
2021,6,3,0.0902875,0.072775
2021,7,1,0.0893958,0.0726917
2021,7,2,0.08895,0.0725875
2021,7,3,0.0890167,0.0726375
2021,8,1,0.0888542,0.0731792
2021,8,2,0.0883833,0.0736583
2021,8,3,0.0880375,0.0742333
2021,9,1,0.0876042,0.0748417
2021,9,2,0.0870667,0.0760042
2021,9,3,0.0866625,0.0764875
2021,10,1,0.0865208,0.0769208
2021,10,2,0.0863917,0.0772625
2021,10,3,0.0859167,0.0777583
2021,11,1,0.0857708,0.0779083
2021,11,2,0.085525,0.0779958
2021,11,3,0.0850292,0.0780792
2021,12,1,0.0849375,0.0781083
2021,12,2,0.08495,0.0781458
2021,12,3,0.084725,0.0781958
2022,1,1,0.084775,0.07835
2022,1,2,0.0844583,0.0784542
2022,1,3,0.083325,0.0786
2022,2,1,0.0832208,0.078575
2022,2,2,0.0831917,0.0784792
2022,2,3,0.0832667,0.0782875
2022,3,1,0.0836583,0.0778
2022,3,2,0.0838417,0.0775292
2022,3,3,0.0839667,0.0772625
2022,4,1,0.0840042,0.0769958
2022,4,2,N/A,0.0763833
2022,4,3,N/A,0.0760208
2022,5,1,N/A,0.0756208
2022,5,2,N/A,0.075175
2022,5,3,N/A,0.0741958
2022,6,1,N/A,0.0736958
2022,6,2,N/A,0.0732292
2022,6,3,N/A,0.072775
2022,7,1,N/A,0.0726917
2022,7,2,N/A,0.0725875
2022,7,3,N/A,0.0726375
2022,8,1,N/A,0.0731792
2022,8,2,N/A,0.0736583
2022,8,3,N/A,0.0742333
2022,9,1,N/A,0.0748417
2022,9,2,N/A,0.0760042
2022,9,3,N/A,0.0764875
2022,10,1,N/A,0.0769208
2022,10,2,N/A,0.0772625
2022,10,3,N/A,0.0777583
2022,11,1,N/A,0.0779083
2022,11,2,N/A,0.0779958
2022,11,3,N/A,0.0780792
2022,12,1,N/A,0.0781083
2022,12,2,N/A,0.0781458
2022,12,3,N/A,0.0781958