AdminStrata,Abyan,Abyan,Aden,Aden,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Dhamar,Dhamar,Hadramaut,Hadramaut,Hajjah,Hajjah,Ibb,Ibb,Lahj,Lahj,Marib,Marib,Raymah,Raymah,Sa'ada,Sa'ada,Sana'a,Sana'a,Shabwah,Shabwah,Socotra,Socotra,Taizz,Taizz
2018-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,0.1013924,100.091898760623,0.0712625,98.76807167582979,0.1382559,107.09026245820299,0.2052745,114.547505616888,0.1303415,98.35727160921391,0.1001528,99.7256350873604,0.12310039999999998,100.253790349017,0.27772440000000004,106.25099694077,0.1431429,95.6999109113305,0.15938010000000002,102.56510613117399,0.2332121,112.75947107238001,0.1265635,99.5651161335035,0.1712604,103.911588427071,0.3350866,111.906531111011,0.1107279,103.001785396152,0.0964109,100.783977641941,0.3387968,113.46788493888201,0.1466289,105.95028719838801,0.1663184,107.246532012573,0.10550150000000001,99.83160400555201,0.2320794,110.842230633906,0.20530679999999998,104.659713314632
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,0.0992783,100.30620349328699,0.071125,98.7230595060628,0.129965,106.373798111734,0.2043511,113.41653631364599,0.1222739,96.62973090460359,0.0998389,99.9682426369286,0.12314069999999999,100.54254661847601,0.247991,101.609155738806,0.1368286,94.3170556986194,0.15485639999999998,102.65357592594499,0.21857729999999997,110.02193660709699,0.1258379,99.63034795679991,0.1549989,100.01200150457899,0.3293542,108.61037236898001,0.1110829,104.41635368685301,0.09424160000000001,100.65371152955099,0.3018603,107.734323331292,0.13902160000000002,104.944427449215,0.1510604,103.45353836021401,0.10433980000000001,100.072425193593,0.22508409999999998,116.290830967362,0.20025120000000002,105.47137788158899
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,0.09841369999999999,99.9275524790047,0.0712875,98.9395329866422,0.12703920000000002,104.43318021824699,0.2044737,110.551624907575,0.12037139999999999,96.28712395657308,0.0996944,99.97575647479108,0.1231396,100.545177490465,0.244509,99.5173976100335,0.1353286,92.96975212059219,0.1551774,102.38873480093399,0.21671089999999998,107.402971803744,0.12553530000000002,99.5406738937755,0.1500711,98.125777063894,0.3301486,105.571115036698,0.1107855,104.17954449736,0.0935735,100.373042766389,0.2946841,104.51709329013,0.1370308,104.29455515938801,0.14746070000000003,100.805532696082,0.103984,99.92887439841759,0.214719,114.823036870861,0.19869520000000002,106.08745580137199
2018-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,0.0980758,99.45949939716749,0.07129169999999999,98.9026195087147,0.1262297,102.515630708088,0.2074964,107.67987809212799,0.1199535,96.0870017515234,0.09963330000000001,99.9753457936182,0.1233012,100.57103991940399,0.2541603,99.53390975854151,0.13651429999999998,92.138314447662,0.159115,102.82454650547,0.22230820000000004,105.627695888285,0.1251891,99.34074919606671,0.1504718,97.4532681090483,0.3375626,102.980286246926,0.1107836,103.54003956560301,0.0933153,100.152483872839,0.3018079,103.132513802971,0.1382211,104.50921710160999,0.14909129999999998,99.269432803225,0.1038382,99.7356817912178,0.2055992,113.14585413877899,0.19707829999999998,106.013888138016
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,0.0989206,97.99122741216551,0.0723875,99.35727785210491,0.13366270000000002,99.6787597161754,0.2246321,103.62990561951099,0.12275060000000002,95.3749256740679,0.0997016,99.8686444494108,0.1240499,100.67019026995001,0.30383330000000003,103.513571786108,0.14758570000000001,92.37599752025429,0.1743297,104.390328118231,0.251368,103.868495552895,0.1253037,99.1348363659395,0.1661393,98.9498391270191,0.3656531,99.15665585132031,0.11307550000000001,101.88684550046699,0.0939964,99.8523673577224,0.3506857,104.664078225804,0.1480057,106.39135740180402,0.16614229999999997,99.0875733384189,0.10426860000000002,99.2186309158206,0.1934929,110.61116837418601,0.1977161,103.92685401093
2018-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,0.1001128,97.07945738439409,0.073,99.46764592429301,0.1414157,99.1977765766307,0.2379438,102.984744195695,0.1251229,94.3403717526591,0.09994360000000001,99.8485061373327,0.1245606,100.69138565544901,0.32799229999999996,103.627957089476,0.15660710000000003,93.5962606271821,0.1827586,104.923490949415,0.26971799999999996,103.517955323039,0.125725,99.1171536836216,0.1754454,98.8495163531436,0.3836078,98.3074464737372,0.11521410000000001,100.923444005708,0.09491310000000001,99.8879205821513,0.3755095,104.46711544377399,0.1536495,107.080980551859,0.1780174,99.75544281911871,0.10496389999999998,99.0097358827145,0.19182939999999998,110.322020846411,0.2007985,101.939255546333
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,0.10146720000000001,96.0213815872887,0.07365830000000001,99.5371611315163,0.14923989999999998,99.1741621411754,0.2506489,102.896373236099,0.128658,93.2810864292931,0.1001609,99.79245473612579,0.12513039999999997,100.68576317024001,0.34538969999999997,102.464551757738,0.16618570000000002,95.70579279697651,0.189159,104.98795855601,0.28572379999999997,103.50578243991801,0.1261694,99.05939085323949,0.1824054,97.59208464278929,0.4002,98.0952055151208,0.1176952,99.8260583829501,0.0957988,99.93200729276622,0.39137140000000004,103.279270830116,0.15768510000000002,107.250044798309,0.1884274,100.65022536052,0.1057787,98.79320098223249,0.1917802,110.10784439185,0.205275,99.3901294728965
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,0.10287470000000001,94.9449737289925,0.07429580000000001,99.56272623650591,0.15446310000000002,99.11887054872321,0.2585927,102.770198601613,0.1338098,92.669376017456,0.1004067,99.7593677766392,0.1257934,100.685927152887,0.3564782,101.62183649132099,0.17413570000000003,98.19130718206921,0.1920876,104.723120554122,0.2947586,103.63153722841899,0.126796,99.0735738798493,0.18628139999999999,95.67985422150231,0.4116352,98.44210612512279,0.12001980000000001,98.594839219243,0.0965825,100.0061402641,0.3986476,102.354917146029,0.1593602,106.95727383866199,0.1949236,101.61274463638901,0.1066858,98.62870386864759,0.19419920000000002,110.08701500921002,0.2131125,97.72418575404319
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,0.105325,93.13189382874158,0.0755125,99.60977491226481,0.154249,99.338163842385,0.254508,102.54735071080799,0.1487717,92.6234145068545,0.10076289999999999,99.735780680765,0.1276371,100.936593692326,0.3533949,100.457193089932,0.1785857,102.03743928035401,0.1863425,103.581123664053,0.2814395,102.564487394953,0.1281568,99.17490077321742,0.1885746,92.39607046395821,0.4073413,99.8481345061937,0.1243891,96.7688074219212,0.0973482,100.12448612102101,0.38469050000000005,101.001697571956,0.1550927,105.32124894598,0.1899652,101.96649659871201,0.1083973,98.52839364257099,0.2080143,111.107412520681,0.2352366,97.4037979192
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,0.1063557,92.6789005073296,0.0760875,99.6837632177093,0.14995260000000002,99.32902242536508,0.24339929999999999,102.25961526732,0.1582578,93.2332853418142,0.1009272,99.7919887226944,0.1289677,101.300617705676,0.3363244,99.0259517220661,0.17486429999999997,102.357276782239,0.1789447,102.500955862008,0.2628938,101.08622189139999,0.1289217,99.3169664317172,0.1876089,91.5414407913569,0.3908006,100.24216819330299,0.1261521,96.4713749320902,0.0974095,100.16579972887699,0.3644937,99.8588944669381,0.15095260000000002,104.41357946110901,0.180552,100.916358988613,0.10903419999999998,98.5512976228838,0.219469,111.485392078621,0.2440851,97.94654864969459
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-10,0.1076042,92.714297563785,0.0763583,99.5568102312623,0.14605420000000002,99.86013259389351,0.23123649999999998,102.33789172731701,0.16825079999999998,94.2142517041601,0.1011455,99.91888579357719,0.13072709999999998,101.91736062903,0.31717049999999997,98.1254974149123,0.1711,102.670071975853,0.17217290000000002,101.943026994337,0.2453199,100.412127798039,0.1298265,99.5703270995695,0.1871479,91.7440459656635,0.36903459999999993,100.392288208929,0.1272645,96.37370911927891,0.0975922,100.34538040115801,0.34561590000000003,99.5574201270036,0.1478616,104.207613003463,0.1722007,100.432963242194,0.10966760000000002,98.68451630448222,0.2332794,111.42668786536899,0.2471991,97.97876966380849
2018-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-20,0.1089317,93.18927546157309,0.0765958,99.47612218839011,0.14403629999999998,101.13268262631,0.2218774,103.31321363863,0.1789841,96.0496523096722,0.10140369999999999,100.10188456696699,0.1329469,102.80197010010599,0.3037603,98.9227175313635,0.16962860000000002,103.808265200306,0.16804170000000002,102.38074220294399,0.23402729999999997,101.61055131304701,0.130864,99.93214974793742,0.1901964,93.81598121777469,0.3480207,100.987264087752,0.1275321,96.44515816047421,0.09802480000000001,100.693991888689,0.3335079,100.78547983149299,0.1470931,105.115254832084,0.1682122,101.492063875962,0.11027550000000001,98.8935556341231,0.2487286,111.143661846066,0.2446515,98.03860568617691
2018-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,0.11338,95.99272387138929,0.07640419999999999,98.94010800081091,0.14877970000000001,106.989818244058,0.2150212,107.821783628348,0.1994263,102.345743600475,0.102036,100.57878647350401,0.13932999999999998,105.70433827174801,0.3061231,107.514280719964,0.17495,108.998704323026,0.17063499999999998,107.08482335263099,0.23353320000000002,110.374880295233,0.1336176,101.11145864078699,0.21009320000000004,103.789389422304,0.3198078,105.25884648073401,0.12805239999999998,97.84609601812149,0.1001727,102.146833858785,0.3378095,109.797844413641,0.1544083,110.72271261797701,0.1758221,109.225349796468,0.11153579999999999,99.4886247806654,0.27802140000000003,109.59271256007601,0.2318155,99.3392785573262
2018-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-10,0.1155337,97.5855586269589,0.0762333,98.6904680931574,0.1527301,110.133612927234,0.2139993,109.82367014206801,0.2039764,104.95126750762199,0.10236239999999999,100.83227005363199,0.14340920000000001,107.686345864963,0.313891,113.118178624829,0.17954289999999998,112.13235886786501,0.17539549999999998,110.454583099131,0.2391531,115.955860650741,0.135274,101.895309738115,0.2216368,109.616981712263,0.3129039,108.504133069067,0.1281129,98.6934181632607,0.10149730000000001,102.996678892783,0.3431127,114.906830845714,0.16028810000000002,114.236721877869,0.1833535,114.176233400414,0.11215619999999998,99.8280548279163,0.28838020000000003,107.805800571812,0.2238598,100.285630793636
2018-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-20,0.1172931,99.060807962141,0.07618330000000001,98.58393791046271,0.1560761,112.88043365136299,0.21204009999999998,110.82689162492599,0.2023469,105.74459820120899,0.10261400000000001,101.037893678958,0.1478654,109.912338053706,0.31691030000000003,116.664160052757,0.18281429999999999,114.54978255083,0.1802124,113.599697610143,0.2431242,120.267825125079,0.1369116,102.700374181992,0.22931179999999998,113.910990865483,0.30647040000000003,110.87764219411001,0.1276719,99.2572683789065,0.1027587,103.826722898691,0.34330320000000003,118.113006169275,0.1649737,116.866941310396,0.1902047,118.544614493251,0.11267939999999999,100.139425027193,0.293254,105.115038762729,0.21475059999999999,100.597657020333
2018-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-30,0.1187887,100.828666409799,0.07589169999999999,98.29207240519929,0.15646110000000002,114.51560478959601,0.2052109,110.397513566591,0.1878819,103.37504573792101,0.10301600000000001,101.36544184086901,0.1569424,114.569171982421,0.2973487,114.125643489015,0.1794071,114.372669866077,0.1819372,115.437644553874,0.2358906,120.854438111954,0.1398397,104.18250846237301,0.2249736,114.42963004886002,0.2907989,111.34799136788901,0.1256776,99.4336033344219,0.1042796,104.87227749760599,0.3189254,115.35270358241002,0.1668716,117.49775565609899,0.1914682,120.486259763666,0.11330080000000001,100.562543992049,0.2923976,100.11441309706899,0.1979057,99.5295839767076
2018-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-10,0.1186617,101.17277900215099,0.07564169999999999,98.0745978207501,0.1541529,113.86710394583099,0.2006511,109.560074412229,0.1795181,101.48133377076701,0.1031126,101.44610084145,0.16105129999999998,116.724166537619,0.2822961,110.510345625744,0.17350710000000003,112.250652012437,0.1791665,114.47461359170099,0.2268027,118.264712982288,0.1408806,104.72041361361099,0.2174154,112.35672086845,0.2814,109.958657668239,0.12439929999999999,99.23135222605721,0.10455230000000001,105.106301659778,0.3016508,111.573331099651,0.164928,116.259810341069,0.1867279,118.698025593032,0.1134306,100.69549444306801,0.29097540000000005,99.201991863686,0.1916875,98.87654561402358
2018-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
