"Year","Month","Dekad","NDVI","Average"
2017,1,1,0.5394753,0.4912658
2018,1,1,0.5148479,0.4912658
2018,1,1,0.4694315,0.4912658
2018,1,2,0.5633575,0.4924548
2017,1,2,0.4722356,0.4924548
2019,1,2,0.5498288,0.4924548
2019,1,3,0.5400603,0.4948192
2017,1,3,0.4719055,0.4948192
2018,1,3,0.556337,0.4948192
2018,2,1,0.5566863,0.4971891
2017,2,1,0.4704192,0.4971891
2019,2,1,0.5377685,0.4971891
2019,2,2,0.5386726,0.5007767
2017,2,2,0.4704041,0.5007767
2018,2,2,0.5601835,0.5007767
2018,2,3,0.5651603,0.5054425
2017,2,3,0.4728534,0.5054425
2019,2,3,0.5429726,0.5054425
2019,3,1,0.5583959,0.5172794
2017,3,1,0.4861781,0.5172794
2018,3,1,0.5698644,0.5172794
2018,3,2,0.5695411,0.5235055
2017,3,2,0.4970671,0.5235055
2019,3,2,0.5679822,0.5235055
2019,3,3,0.577663,0.5291288
2017,3,3,0.5103534,0.5291288
2018,3,3,0.5679562,0.5291288
2018,4,1,0.5657835,0.5336877
2017,4,1,0.5244959,0.5336877
2019,4,1,0.5851397,0.5336877
2019,4,2,0.5879891,0.5371562
2017,4,2,0.5445849,0.5371562
2018,4,2,0.5616534,0.5371562
2018,4,3,0.5578808,0.5349575
2017,4,3,0.5457438,0.5349575
2019,4,3,0.5837753,0.5349575
2019,5,1,0.5766438,0.5294219
2017,5,1,0.5407575,0.5294219
2018,5,1,0.5519123,0.5294219
2018,5,2,0.5449356,0.5205096
2017,5,2,0.5309384,0.5205096
2019,5,2,0.566974,0.5205096
2019,5,3,0.5425068,0.4952671
2017,5,3,0.5053808,0.4952671
2018,5,3,0.5290452,0.4952671
2018,6,1,0.520726,0.480826
2017,6,1,0.492874,0.480826
2019,6,1,0.5317247,0.480826
2019,6,2,0.5229082,0.4667055
2017,6,2,0.4810891,0.4667055
2018,6,2,0.5123342,0.4667055
2018,6,3,0.5039014,0.4537014
2017,6,3,0.4699384,0.4537014
2019,6,3,0.5154274,0.4537014
2019,7,1,0.4972493,0.4280082
2019,7,1,0.4986027,0.4280082
2017,7,1,0.4471096,0.4280082
2018,7,1,0.4871288,0.4280082
2018,7,2,0.4791932,0.4188959
2017,7,2,0.4357644,0.4188959
2019,7,2,0.4882699,0.4188959
2019,7,3,0.4788123,0.4107247
2017,7,3,0.4254726,0.4107247
2018,7,3,0.4713178,0.4107247
2018,8,1,0.4616877,0.3970096
2017,8,1,0.4090082,0.3970096
2019,8,1,0.4640891,0.3970096
2019,8,2,0.4586137,0.3914918
2017,8,2,0.4028493,0.3914918
2018,8,2,0.4575616,0.3914918
2018,8,3,0.4532014,0.3866808
2017,8,3,0.3977384,0.3866808
2019,8,3,0.4541507,0.3866808
2019,9,1,0.4514233,0.3830781
2017,9,1,0.3927384,0.3830781
2018,9,1,0.4489767,0.3830781
2018,9,2,0.4411247,0.3817425
2017,9,2,0.3860123,0.3817425
2019,9,2,0.4491685,0.3817425
2019,9,3,0.4486808,0.3850096
2017,9,3,0.3861644,0.3850096
2018,9,3,0.4376849,0.3850096
2018,10,1,0.4343534,0.3913589
2017,10,1,0.3899753,0.3913589
2019,10,1,0.4473835,0.3913589
2019,10,2,0.4492849,0.400563
2017,10,2,0.3984603,0.400563
2018,10,2,0.4330658,0.400563
2018,10,3,0.4447781,0.4252658
2017,10,3,0.4295411,0.4252658
2019,10,3,0.4608274,0.4252658
2019,11,1,0.4691753,0.4386
2017,11,1,0.4512425,0.4386
2018,11,1,0.4574616,0.4386
2018,11,2,0.4747096,0.450774
2017,11,2,0.4754027,0.450774
2019,11,2,0.4792781,0.450774
2019,11,3,0.5031521,0.4702644
2017,11,3,0.5213411,0.4702644
2018,11,3,0.5124397,0.4702644
2018,12,1,0.5299151,0.4772534
2017,12,1,0.5408589,0.4772534
2019,12,1,0.5159151,0.4772534
2019,12,2,0.5277986,0.4825822
2017,12,2,0.5552233,0.4825822
2018,12,2,0.5439151,0.4825822
2018,12,3,0.5528342,0.4865479
2017,12,3,0.5643603,0.4865479
2019,12,3,0.5367973,0.4865479