"Year","Month","Dekad","NDVI","Average"
2021,1,1,0.2135421,0.1782382
2021,1,2,0.2077822,0.1746839
2021,1,3,0.1959454,0.1664686
2021,2,1,0.1905232,0.1618811
2021,2,2,0.1868446,0.1571621
2021,2,3,0.1845329,0.1525186
2021,3,1,0.1749389,0.1449768
2021,3,2,0.1688257,0.1430175
2021,3,3,0.1624975,0.1421779
2021,4,1,0.1573825,0.1429714
2021,4,2,0.1579018,0.1495636
2021,4,3,0.1684657,0.1549418
2021,5,1,0.1851432,0.1602057
2021,5,2,0.2016261,0.1647332
2021,5,3,0.2070814,0.1688518
2021,6,1,0.1984943,0.1683532
2021,6,2,0.1885243,0.1660861
2021,6,3,0.1799218,0.1629314
2021,7,1,0.1759364,0.1549743
2021,7,2,0.1815675,0.1538925
2021,7,3,0.1966504,0.1557107
2021,8,1,0.2430918,0.1684332
2021,8,2,0.2633439,0.1780693
2021,8,3,0.2747036,0.1881396
2021,9,1,0.2781197,0.19695
2021,9,2,0.2777879,0.2082086
2021,9,3,0.2782175,0.2095643
2021,10,1,0.2776414,0.2084886
2021,10,2,0.2741032,0.2060293
2021,10,3,0.2581886,0.2005971
2021,11,1,0.2492053,0.1978054
2021,11,2,0.2408546,0.1952018
2021,11,3,0.2265425,0.1902993
2021,12,1,0.2197907,0.1880057
2021,12,2,0.2124393,0.1859521
2021,12,3,0.2061936,0.1838979
2022,1,1,0.1977332,0.1782382
2022,1,2,0.1953254,0.1746839
2022,1,3,0.1846561,0.1664686
2022,2,1,0.1785254,0.1618811
2022,2,2,0.1730757,0.1571621
2022,2,3,0.1686518,0.1525186
2022,3,1,0.1613229,0.1449768
2022,3,2,0.1570796,0.1430175
2022,3,3,0.1533146,0.1421779
2022,4,1,0.1514739,0.1429714
2022,4,2,N/A,0.1495636
2022,4,3,N/A,0.1549418
2022,5,1,N/A,0.1602057
2022,5,2,N/A,0.1647332
2022,5,3,N/A,0.1688518
2022,6,1,N/A,0.1683532
2022,6,2,N/A,0.1660861
2022,6,3,N/A,0.1629314
2022,7,1,N/A,0.1549743
2022,7,2,N/A,0.1538925
2022,7,3,N/A,0.1557107
2022,8,1,N/A,0.1684332
2022,8,2,N/A,0.1780693
2022,8,3,N/A,0.1881396
2022,9,1,N/A,0.19695
2022,9,2,N/A,0.2082086
2022,9,3,N/A,0.2095643
2022,10,1,N/A,0.2084886
2022,10,2,N/A,0.2060293
2022,10,3,N/A,0.2005971
2022,11,1,N/A,0.1978054
2022,11,2,N/A,0.1952018
2022,11,3,N/A,0.1902993
2022,12,1,N/A,0.1880057
2022,12,2,N/A,0.1859521
2022,12,3,N/A,0.1838979