"Year","Month","Dekad","1 Month Anomaly (%)","3 Months Anomaly (%)","Value","Average"
2018,1,1,100.57,60.9613053307559,0,0
2018,1,2,100.14,78.2696390658174,0,0
2018,1,3,100,101.34479919495,0,0
2018,2,1,100.14,102.92,0.014,0
2018,2,2,101.13,101.7,0.099,0
2018,2,3,120.5,121.07,1.937,0
2018,3,1,120.824396157792,121.486524293575,0.92,0.723
2018,3,2,139.514508480026,140.535326742223,4.5,1.718
2018,3,3,197.299438758666,210.835259161439,14.461,2.704
2018,4,1,164.618094632285,173.029300567108,4.682,6.015
2018,4,2,117.206180521569,132.05140593294,4.385,9.887
2018,4,3,60.5519438134775,103.859964093357,4.125,12.399
2018,5,1,66.1909989023052,97.5499877581001,14.655,17.819
2018,5,2,77.6502024291498,95.21359469546,19.169,21.532
2018,5,3,116.535279171282,111.17786389088,45.611,27.394
2018,6,1,113.145233882733,106.094719178222,34.576,37.725
2018,6,2,111.215191546822,101.700925353319,27.591,30.782
2018,6,3,95.7985251759062,96.5361495176472,41.246,39.88
2018,7,1,88.0370913769053,92.1593107948566,42.972,57.699
2018,7,2,101.621217414756,100.231981981982,71.576,55.57
2018,7,3,115.382503273772,110.108746941149,93.968,66.115
2018,8,1,115.250594606986,106.617671314863,65.77,77.697
2018,8,2,102.967123104222,104.428670374302,76.304,85.14
2018,8,3,113.044239634845,110.613602589862,144.874,89.846
2018,9,1,116.950062278747,109.924502498221,54.255,59.078
2018,9,2,117.231002908851,107.745214400925,36.307,50.437
2018,9,3,110.807299760073,113.624105951777,77.707,41.367
2018,10,1,122.658730487694,118.162523124126,23.948,18.825
2018,10,2,149.17860588961,116.352663538396,10.482,11.681
2018,10,3,110.804502736755,112.585291384575,9.216,7.909
2018,11,1,99.9967235673798,118.309817863939,0.822,0.931
2018,11,2,107.696390658174,126.816950157546,0.252,0
2018,11,3,101.308206019577,111.367541003256,0,0
2018,12,1,102.52,119.542330853702,0,0
2018,12,2,100,145.984588757951,0,0
2018,12,3,100,110.89044704738,0,0
2019,1,1,100,100.822384587661,0,0
2019,1,2,100,107.696390658174,0,0
2019,1,3,100,101.308206019577,0,0
2019,2,1,100,102.52,0,0
2019,2,2,100,100,0,0
2019,2,3,101.43,101.43,0.143,0
2019,3,1,106.938356803133,106.938356803133,1.324,0.723
2019,3,2,101.985370950888,101.985370950888,1.221,1.718
2019,3,3,104.73423572136,105.678441729944,3.317,2.704
2019,4,1,88.5012477369477,92.4102079395085,3.549,6.015
2019,4,2,80.7418024190729,83.0515025606339,6.231,9.887
2019,4,3,92.3239602099162,95.212447636146,15.581,12.399
2019,5,1,138.377407444367,128.765200359096,37.522,17.819
2019,5,2,143.792712550607,126.3053009167,25.689,21.532
2019,5,3,157.73926640172,138.196404425044,47.846,27.394
2019,6,1,111.28700168648,118.878615151536,24.025,37.725
2019,6,2,94.2597331469958,108.767878722547,17.951,30.782
2019,6,3,88.600099673106,113.060773170035,52.915,39.88
2019,7,1,121.276226682374,122.471588015857,86.933,57.699
2019,7,2,126.016095716186,120.401544401544,55.746,55.57
2019,7,3,131.824230135598,124.988203535647,96.975,66.115
2019,8,1,106.629987295947,112.777984608642,60.543,77.697
2019,8,2,97.3496769225619,106.154278056238,65.101,85.14
2019,8,3,89.2699565636147,103.376848928339,98.853,89.846
2019,9,1,99.0682771732005,107.178296173359,67.836,59.078
2019,9,2,110.294658508509,109.749569710311,54.225,50.437
2019,9,3,104.842058154424,106.724693017443,36.611,41.367
2019,10,1,135.699541569606,109.867256237874,62.857,18.825
2019,10,2,185.580105773576,116.716844444967,42.472,11.681
2019,10,3,254.776412268925,112.066684366565,8.021,7.909
2019,11,1,200.8125552898,119.071516521239,0.797,0.931
2019,11,2,99.8832271762208,131.577459544806,0,0
2019,11,3,98.7741286250114,141.24847673652,0,0
2019,12,1,102.97,152.518597236982,0.297,0
2019,12,2,102.98,177.544563623736,0.001,0
2019,12,3,102.98,252.188627244356,0,0
2020,1,1,100.01,201.788932210609,0,0
2020,1,2,100,101.464968152866,0,0
2020,1,3,100,101.500320190285,0,0
2020,2,1,100,102.98,0,0
2020,2,2,100,102.98,0,0
2020,2,3,100.25,103.23,0.025,0
2020,3,1,102.816376014175,102.825701762566,1,0.723
2020,3,2,112.925006028454,112.925006028454,3.024,1.718
2020,3,3,125.361505447342,125.526576427864,4.962,2.704
2020,4,1,113.289621764447,114.262759924386,5.167,6.015
2020,4,2,97.773194434734,103.127516346185,7.84,9.887
2020,4,3,70.8414923892327,83.1929291534319,4.126,12.399
2020,5,1,70.21055782856,80.5631273973721,13.213,17.819
2020,5,2,79.463967611336,85.8569754942812,21.73,21.532
2020,5,3,74.9729624079745,75.9199934658911,12.595,27.394
2020,6,1,116.336095850017,102.431501498033,68.115,37.725
2020,6,2,114.016864807698,100.8657812172,30.035,30.782
2020,6,3,108.397036836815,90.4260353366162,20.178,39.88