"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.3860114,0.3604294
2016,1,2,0.372341,0.3452608
2016,1,3,0.346114,0.3237344
2016,2,1,0.333467,0.3169333
2016,2,2,0.3231335,0.3126453
2016,2,3,0.3157539,0.310969
2016,3,1,0.3132002,0.3151486
2016,3,2,0.3186664,0.3204534
2016,3,3,0.32814,0.3275516
2016,4,1,0.3401469,0.33603
2016,4,2,0.3664065,0.3570638
2016,4,3,0.3769942,0.3696239
2016,5,1,0.3868697,0.3836183
2016,5,2,0.3976009,0.3992633
2016,5,3,0.424766,0.4366278
2016,6,1,0.4426636,0.4585337
2016,6,2,0.4652963,0.4822226
2016,6,3,0.4934038,0.5076876
2016,7,1,0.5603334,0.5664679
2016,7,2,0.5948356,0.5939538
2016,7,3,0.627905,0.6206216
2016,8,1,0.6804598,0.6658471
2016,8,2,0.6988,0.6820614
2016,8,3,0.7117245,0.693058
2016,9,1,0.718697,0.6989874
2016,9,2,0.7166769,0.6958682
2016,9,3,0.7070932,0.6869396
2016,10,1,0.691114,0.6731017
2016,10,2,0.669674,0.6547085
2016,10,3,0.6133446,0.6060819
2016,11,1,0.5803273,0.5769068
2016,11,2,0.5466659,0.5454779
2016,11,3,0.4841653,0.4818666
2016,12,1,0.4568384,0.452183
2016,12,2,0.4321385,0.4248544
2016,12,3,0.409662,0.4003431
2017,1,1,0.3721656,0.3604294
2017,1,2,0.3576488,0.3452608
2017,1,3,0.334598,0.3237344
2017,2,1,0.3256382,0.3169333
2017,2,2,0.3187265,0.3126453
2017,2,3,0.3148192,0.310969
2017,3,1,0.3181246,0.3151486
2017,3,2,0.3249918,0.3204534
2017,3,3,0.3338399,0.3275516
2017,4,1,0.342653,0.33603
2017,4,2,0.3656005,0.3570638
2017,4,3,0.3801687,0.3696239
2017,5,1,0.3975711,0.3836183
2017,5,2,0.417942,0.3992633
2017,5,3,0.4649012,0.4366278
2017,6,1,0.4886009,0.4585337
2017,6,2,0.511399,0.4822226
2017,6,3,0.5339998,0.5076876
2017,7,1,0.5814902,0.5664679
2017,7,2,0.6063023,0.5939538
2017,7,3,0.6308708,0.6206216
2017,8,1,0.6714546,0.6658471
2017,8,2,0.6852643,0.6820614
2017,8,3,0.6943515,0.693058
2017,9,1,0.6986681,0.6989874
2017,9,2,0.6902022,0.6958682
2017,9,3,0.6772244,0.6869396
2017,10,1,0.6581934,0.6731017
2017,10,2,0.6317523,0.6547085
2017,10,3,0.5604465,0.6060819
2017,11,1,0.5234875,0.5769068
2017,11,2,0.4889861,0.5454779
2017,11,3,0.430555,0.4818666
2017,12,1,0.4062262,0.452183
2017,12,2,0.3839556,0.4248544
2017,12,3,0.3634011,0.4003431
2018,1,1,N/A,0.3604294
2018,1,2,0.3210031,0.3452608
2018,1,3,0.3100193,0.3237344
2018,2,1,0.3088662,0.3169333
2018,2,2,0.3103517,0.3126453
2018,2,3,0.3137988,0.310969
2018,3,1,0.3239885,0.3151486
2018,3,2,0.3295338,0.3204534
2018,3,3,0.3352702,0.3275516
2018,4,1,0.3423775,0.33603
2018,4,2,0.3571292,0.3570638
2018,4,3,0.3628375,0.3696239
2018,5,1,0.3684272,0.3836183
2018,5,2,0.3753623,0.3992633
2018,5,3,0.4008581,0.4366278
2018,6,1,0.4196588,0.4585337
2018,6,2,0.4430278,0.4822226
2018,6,3,0.4719129,0.5076876
2018,7,1,0.5370158,0.5664679
2018,7,2,0.5725683,0.5939538
2018,7,3,0.6108926,0.6206216
2018,8,1,0.6776739,0.6658471
2018,8,2,0.7012883,0.6820614
2018,8,3,0.715166,0.693058
2018,9,1,0.7197082,0.6989874
2018,9,2,0.7108802,0.6958682
2018,9,3,0.7008707,0.6869396
2018,10,1,0.6869373,0.6731017
2018,10,2,0.6678375,0.6547085
2018,10,3,0.6153667,0.6060819
2018,11,1,0.5851483,0.5769068
2018,11,2,0.5538928,0.5454779
2018,11,3,0.4907796,0.4818666
2018,12,1,0.4611593,0.452183
2018,12,2,0.434395,0.4248544
2018,12,3,0.4112523,0.4003431