"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2017,1,1,0.004,0
2017,1,2,0,0
2017,1,3,0.004,0
2017,2,1,0.025,0.008
2017,2,2,0.015,0.019
2017,2,3,0.023,0.019
2017,3,1,0.681,0.539
2017,3,2,0.935,1.428
2017,3,3,1.665,2.654
2017,4,1,3.212,5.958
2017,4,2,1.004,10.004
2017,4,3,22.434,13.407
2017,5,1,27.333,19.291
2017,5,2,48.625,20.941
2017,5,3,31.652,28.675
2017,6,1,33.941,39.545
2017,6,2,67.866,33.824
2017,6,3,63.249,38.966
2017,7,1,42.585,55.681
2017,7,2,36.887,54.214
2017,7,3,59.918,64.094
2017,8,1,72.889,73.528
2017,8,2,50.874,79.329
2017,8,3,69.516,90.935
2017,9,1,31.801,58.683
2017,9,2,34.549,52.755
2017,9,3,24.394,37.417
2017,10,1,36.943,21.103
2017,10,2,3.042,10.964
2017,10,3,2.029,6.82
2017,11,1,0.713,0.455
2017,11,2,0.176,0
2017,11,3,0.015,0
2017,12,1,0.015,0
2017,12,2,0.036,0.002
2017,12,3,0.13,0.002
2018,1,1,0,0
2018,1,2,0,0
2018,1,3,0,0
2018,2,1,0.134,0.008
2018,2,2,0.314,0.019
2018,2,3,2.677,0.019
2018,3,1,0.801,0.539
2018,3,2,1.845,1.428
2018,3,3,5.197,2.654
2018,4,1,3.738,5.958
2018,4,2,4.145,10.004
2018,4,3,7.126,13.407
2018,5,1,24.495,19.291
2018,5,2,22.86,20.941
2018,5,3,54.839,28.675
2018,6,1,27.155,39.545
2018,6,2,14.589,33.824
2018,6,3,32.061,38.966
2018,7,1,26.811,55.681
2018,7,2,62.692,54.214
2018,7,3,123.66,64.094
2018,8,1,73.254,73.528
2018,8,2,69.493,79.329
2018,8,3,107.325,90.935
2018,9,1,62.249,58.683
2018,9,2,24.688,52.755
2018,9,3,70.199,37.417
2018,10,1,24.432,21.103
2018,10,2,5.218,10.964
2018,10,3,7.358,6.82
2018,11,1,0.44,0.455
2018,11,2,0.109,0
2018,11,3,0,0
2018,12,1,0.013,0
2018,12,2,0.004,0.002
2018,12,3,0.034,0.002
2019,1,1,0,0
2019,1,2,0,0
2019,1,3,0,0
2019,2,1,0.013,0.008
2019,2,2,0.025,0.019
2019,2,3,0.021,0.019
2019,3,1,0.954,0.539
2019,3,2,1.073,1.428
2019,3,3,3.66,2.654
2019,4,1,5.556,5.958
2019,4,2,4.335,10.004
2019,4,3,28.736,13.407
2019,5,1,26.423,19.291
2019,5,2,17.969,20.941
2019,5,3,48.99,28.675
2019,6,1,49.623,39.545
2019,6,2,40.633,33.824
2019,6,3,41.757,38.966
2019,7,1,87.243,55.681
2019,7,2,61.287,54.214
2019,7,3,98.912,64.094
2019,8,1,69.327,73.528
2019,8,2,59.734,79.329
2019,8,3,87.138,90.935
2019,9,1,37.321,58.683
2019,9,2,57.033,52.755
2019,9,3,30.14,37.417
2019,10,1,49.552,21.103
2019,10,2,38.737,10.964
2019,10,3,7.444,6.82
2019,11,1,0.394,0.455
2019,11,2,0.002,0
2019,11,3,0,0
2019,12,1,0.096,0
2019,12,2,0.021,0.002
2019,12,3,0.017,0.002