"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2019,1,1,0,0
2019,1,2,0,0
2019,1,3,0,0
2019,2,1,0.013,0.008
2019,2,2,0.025,0.019
2019,2,3,0.021,0.019
2019,3,1,0.954,0.539
2019,3,2,1.073,1.428
2019,3,3,3.66,2.654
2019,4,1,5.556,5.958
2019,4,2,4.335,10.004
2019,4,3,28.736,13.407
2019,5,1,26.423,19.291
2019,5,2,17.969,20.941
2019,5,3,48.99,28.675
2019,6,1,49.623,39.545
2019,6,2,40.633,33.824
2019,6,3,41.757,38.966
2019,7,1,87.243,55.681
2019,7,2,61.287,54.214
2019,7,3,98.912,64.094
2019,8,1,69.327,73.528
2019,8,2,59.734,79.329
2019,8,3,87.138,90.935
2019,9,1,37.321,58.683
2019,9,2,57.033,52.755
2019,9,3,30.14,37.417
2019,10,1,49.552,21.103
2019,10,2,38.737,10.964
2019,10,3,7.444,6.82
2019,11,1,0.394,0.455
2019,11,2,0.002,0
2019,11,3,0,0
2019,12,1,0.096,0
2019,12,2,0.021,0.002
2019,12,3,0.017,0.002
2020,1,1,0,0
2020,1,2,0,0
2020,1,3,0,0
2020,2,1,0.015,0.008
2020,2,2,0.021,0.019
2020,2,3,0.027,0.019
2020,3,1,0.802,0.539
2020,3,2,1.558,1.428
2020,3,3,2.767,2.654
2020,4,1,8.844,5.958
2020,4,2,,10.004
2020,4,3,,13.407
2020,5,1,,19.291
2020,5,2,,20.941
2020,5,3,,28.675
2020,6,1,,39.545
2020,6,2,,33.824
2020,6,3,,38.966
2020,7,1,,55.681
2020,7,2,,54.214
2020,7,3,,64.094
2020,8,1,,73.528
2020,8,2,,79.329
2020,8,3,,90.935
2020,9,1,,58.683
2020,9,2,,52.755
2020,9,3,,37.417
2020,10,1,,21.103
2020,10,2,,10.964
2020,10,3,,6.82
2020,11,1,,0.455
2020,11,2,,0
2020,11,3,,0
2020,12,1,,0
2020,12,2,,0.002
2020,12,3,,0.002