"Year","Month","Dekad","NDVI Anomaly"
2018,1,1,100.081184261784
2018,1,2,97.6061506747152
2018,1,3,97.1164074650078
2018,2,1,96.9700174995139
2018,2,2,96.925572388371
2018,2,3,97.0184156679334
2018,3,1,97.4113458528952
2018,3,2,97.7358126609435
2018,3,3,98.0290344759847
2018,4,1,98.2808092866063
2018,4,2,98.5757611962973
2018,4,3,98.5783299264883
2018,5,1,98.5240501572988
2018,5,2,98.4488116636709
2018,5,3,98.2722443109993
2018,6,1,98.5111863135208
2018,6,2,98.6170485566733
2018,6,3,98.7680716758298
2018,7,1,98.7230595060628
2018,7,2,98.9395329866422
2018,7,3,98.9026195087147
2018,8,1,99.3572778521049
2018,8,2,99.467645924293
2018,8,3,99.5371611315163
2018,9,1,99.5627262365059
2018,9,2,99.6097749122648
2018,9,3,99.6837632177093
2018,10,1,99.5568102312623
2018,10,2,99.4761221883901
2018,10,3,98.9401080008109
2018,11,1,98.6904680931574
2018,11,2,98.5839379104627
2018,11,3,98.2920724051993
2018,12,1,98.0745978207501
2018,12,2,98.1531973736166
2018,12,3,98.209145697441
2019,1,1,N/A,
2019,1,2,97.7423860021704
2019,1,3,97.4760497667185
2019,2,1,97.4561151079137
2019,2,2,97.3795758379567
2019,2,3,97.0704082626912
2019,3,1,96.7527386541471
2019,3,2,96.9646951443277
2019,3,3,97.3839897848934
2019,4,1,97.8181955623729
2019,4,2,98.7076615343958
2019,4,3,99.0775332326092
2019,5,1,99.2404920204297
2019,5,2,99.3608947473537
2019,5,3,100.285194829455
2019,6,1,101.037545332986
2019,6,2,101.758187182908
2019,6,3,102.273834249644
2019,7,1,102.187026506275
2019,7,2,102.539002753136
2019,7,3,102.487004382836
2019,8,1,101.897641809656
2019,8,2,101.405081583687
2019,8,3,101.747438086246
2019,9,1,101.545236887995
2019,9,2,101.041631945602
2019,9,3,101.475798003755
2019,10,1,101.657884286894
2019,10,2,102.265632059719
2019,10,3,103.437506604268
2019,11,1,103.850414711164
2019,11,2,104.974147589218
2019,11,3,107.251372588211
2019,12,1,108.999573017517
2019,12,2,111.185228076145
2019,12,3,112.724675847415
2020,1,1,N/A,
2020,1,2,117.288885844137
2020,1,3,118.030715396579
2020,2,1,117.561112191328
2020,2,2,116.461808604039
2020,2,3,114.745551982851
2020,3,1,111.499061032864
2020,3,2,110.742637764528
2020,3,3,110.784795206758
2020,4,1,111.676921598982
2020,4,2,115.056736135233
2020,4,3,116.531715399363
2020,5,1,N/A,
2020,5,2,N/A,
2020,5,3,N/A,
2020,6,1,N/A,
2020,6,2,N/A,
2020,6,3,N/A,
2020,7,1,N/A,
2020,7,2,N/A,
2020,7,3,N/A,
2020,8,1,N/A,
2020,8,2,N/A,
2020,8,3,N/A,
2020,9,1,N/A,
2020,9,2,N/A,
2020,9,3,N/A,
2020,10,1,N/A,
2020,10,2,N/A,
2020,10,3,N/A,
2020,11,1,N/A,
2020,11,2,N/A,
2020,11,3,N/A,
2020,12,1,N/A,
2020,12,2,N/A,
2020,12,3,N/A,