"Year","Month","Dekad","NDVI","Average"
2018,1,1,0.1699386,0.2068593
2018,1,2,0.1768152,0.2144607
2018,1,3,0.2042365,0.2333248
2018,2,1,0.2334586,0.2461207
2018,2,2,0.2706531,0.2612062
2018,2,3,0.3096234,0.2788655
2018,3,1,0.3663621,0.3199896
2018,3,2,0.3788421,0.3400945
2018,3,3,0.3729883,0.3559538
2018,4,1,0.3570821,0.3647269
2018,4,2,0.3073807,0.355649
2018,4,3,0.2785269,0.3372048
2018,5,1,0.246629,0.31194
2018,5,2,0.2170641,0.2831028
2018,5,3,0.1774021,0.2279
2018,6,1,0.1673303,0.2063104
2018,6,2,0.1619607,0.1906876
2018,6,3,0.1590069,0.1804841
2018,7,1,0.1514076,0.1719531
2018,7,2,0.148509,0.1693131
2018,7,3,0.1463697,0.1673186
2018,8,1,0.1450621,0.1646848
2018,8,2,0.1444869,0.1640386
2018,8,3,0.1439614,0.1635338
2018,9,1,0.144089,0.1628379
2018,9,2,0.1442579,0.1617
2018,9,3,0.1439172,0.1616372
2018,10,1,0.1429648,0.1624124
2018,10,2,0.1424683,0.1640841
2018,10,3,0.1485924,0.1692834
2018,11,1,0.1542241,0.172329
2018,11,2,0.1597628,0.1750572
2018,11,3,0.1770145,0.1810007
2018,12,1,0.1891759,0.1846862
2018,12,2,0.2037579,0.1891076
2018,12,3,0.2182117,0.194369
2019,1,1,N/A,0.2068593
2019,1,2,0.2453166,0.2144607
2019,1,3,0.2653021,0.2333248
2019,2,1,0.2873635,0.2461207
2019,2,2,0.3200834,0.2612062
2019,2,3,0.3624683,0.2788655
2019,3,1,0.4509228,0.3199896
2019,3,2,0.4890117,0.3400945
2019,3,3,0.5194752,0.3559538
2019,4,1,0.5352455,0.3647269
2019,4,2,0.5098483,0.355649
2019,4,3,0.4836379,0.3372048
2019,5,1,0.4518752,0.31194
2019,5,2,0.4113793,0.2831028
2019,5,3,0.2998497,0.2279
2019,6,1,0.2561883,0.2063104
2019,6,2,0.229089,0.1906876
2019,6,3,0.2142,0.1804841
2019,7,1,0.1944352,0.1719531
2019,7,2,0.187851,0.1693131
2019,7,3,0.1833814,0.1673186
2019,8,1,0.177991,0.1646848
2019,8,2,0.1758166,0.1640386
2019,8,3,0.1747138,0.1635338
2019,9,1,0.175271,0.1628379
2019,9,2,0.1774193,0.1617
2019,9,3,0.1774586,0.1616372
2019,10,1,0.1775414,0.1624124
2019,10,2,0.1784345,0.1640841
2019,10,3,0.1852069,0.1692834
2019,11,1,0.18678,0.172329
2019,11,2,0.1850834,0.1750572
2019,11,3,0.183571,0.1810007
2019,12,1,0.1866365,0.1846862
2019,12,2,0.1922869,0.1891076
2019,12,3,0.197249,0.194369
2020,1,1,N/A,0.2068593
2020,1,2,0.2173517,0.2144607
2020,1,3,0.2512262,0.2333248
2020,2,1,0.2701517,0.2461207
2020,2,2,0.2939214,0.2612062
2020,2,3,0.3251793,0.2788655
2020,3,1,0.3941862,0.3199896
2020,3,2,0.4292786,0.3400945
2020,3,3,0.4670965,0.3559538
2020,4,1,0.5011469,0.3647269
2020,4,2,0.5268883,0.355649
2020,4,3,0.4894097,0.3372048
2020,5,1,0.4339007,0.31194
2020,5,2,0.3705876,0.2831028
2020,5,3,0.2664648,0.2279
2020,6,1,0.2329117,0.2063104
2020,6,2,0.2115462,0.1906876
2020,6,3,0.2001476,0.1804841
2020,7,1,0.1904172,0.1719531
2020,7,2,0.186571,0.1693131
2020,7,3,0.183431,0.1673186
2020,8,1,0.1789586,0.1646848
2020,8,2,N/A,0.1640386
2020,8,3,N/A,0.1635338
2020,9,1,N/A,0.1628379
2020,9,2,N/A,0.1617
2020,9,3,N/A,0.1616372
2020,10,1,N/A,0.1624124
2020,10,2,N/A,0.1640841
2020,10,3,N/A,0.1692834
2020,11,1,N/A,0.172329
2020,11,2,N/A,0.1750572
2020,11,3,N/A,0.1810007
2020,12,1,N/A,0.1846862
2020,12,2,N/A,0.1891076
2020,12,3,N/A,0.194369