"Year","Month","Dekad","1 Month Anomaly (%)","3 Months Anomaly (%)","Value","Average"
2019,1,1,100,112.839721254355,0,0
2019,1,2,100,98.6252914221401,0,0
2019,1,3,100,100.468454101465,0,0
2019,2,1,100,100,0,0
2019,2,2,100,100,0,0
2019,2,3,100,100,0,0
2019,3,1,100.18,100.18,0.018,0
2019,3,2,100.449910017996,100.449910017996,0.029,0.002
2019,3,3,109.618259742849,109.618259742849,0.951,0.031
2019,4,1,106.148775894539,106.318267419962,0.293,0.587
2019,4,2,100.117944397641,100.496967654987,0.64,1.252
2019,4,3,83.4972383133504,90.0194905571611,1.463,3.007
2019,5,1,85.9680199157411,89.4922819416031,5.854,6.629
2019,5,2,103.179742348851,103.178061126418,12.958,9.706
2019,5,3,108.196264287706,103.944875496211,13.879,13.122
2019,6,1,103.897902313097,100.002857102041,23.936,25.665
2019,6,2,91.8449048152296,94.7340586279843,17.799,22.653
2019,6,3,99.7704581921911,100.46595242126,37.803,31.426
2019,7,1,115.775716397944,109.984682523626,65.947,49.545
2019,7,2,110.784033192646,104.61617975083,41.115,48.819
2019,7,3,117.82861720425,111.935205199069,82.978,61.408
2019,8,1,108.632312552242,110.735383746339,66.049,64.011
2019,8,2,105.788731578236,105.331616129664,60.053,71.673
2019,8,3,106.92931274849,109.904696245523,91.697,67.353
2019,9,1,109.79524390371,111.202895465191,48.879,42.812
2019,9,2,116.913803418529,111.061951489543,31.163,35.282
2019,9,3,104.059851601786,110.41806121828,28.324,25.654
2019,10,1,127.224364942147,113.038731953007,35.739,11.773
2019,10,2,166.926524670549,118.548842676448,13.086,4.781
2019,10,3,221.48135359116,116.250725997409,5.316,2.406
2019,11,1,165.1393728223,119.327217800542,0.035,0.033
2019,11,2,123.410241980867,132.057433006487,0,0
2019,11,3,100.019934217084,129.983953714376,0,0
2019,12,1,100,137.51181487618,0,0
2019,12,2,100,169.268212344685,0,0
2019,12,3,100,221.349981029904,0,0
2020,1,1,100,165.1393728223,0,0
2020,1,2,100,123.410241980867,0,0
2020,1,3,100,100.019934217084,0,0
2020,2,1,100,100,0,0
2020,2,2,100,100,0,0
2020,2,3,100,100,0,0
2020,3,1,100.93,100.93,0.093,0
2020,3,2,101.589682063587,101.589682063587,0.068,0.002
2020,3,3,106.089903319047,106.089903319047,0.483,0.031
2020,4,1,113.220338983051,114.09604519774,1.473,0.587
2020,4,2,125.86352148273,127.198450134771,2.984,1.252
2020,4,3,103.697965782029,107.79622286444,0.938,3.007
2020,5,1,85.2211796246649,92.6074018969686,3.879,6.629
2020,5,2,61.5636289278168,74.2134939450247,3.247,9.706
2020,5,3,63.4792305547811,70.114579574161,7.921,13.122
2020,6,1,113.514437625015,108.888444450794,45.23,25.665
2020,6,2,121.685330347144,107.861675948711,23.781,22.653
2020,6,3,100.693082545908,89.3274323441921,11.355,31.426
2020,7,1,87.9470886432444,94.8689344238606,54.793,49.545
2020,7,2,106.360970026468,105.941823984912,72.534,48.819
2020,7,3,127.901538534034,112.037365623197,79.814,61.408
2020,8,1,127.262019778764,113.211339210061,72.117,64.011
2020,8,2,113.597338381009,113.191086608322,73.32,71.673
2020,8,3,108.441256683111,114.578182002992,75.583,67.353