"Year","Month","Dekad","NDVI","Average"
2015,1,1,0.1309349,0.1320364
2015,1,1,0.1340656,0.1320364
2016,1,1,0.1293763,0.1320364
2016,1,1,0.1313488,0.1320364
2017,1,1,0.1315005,0.1320364
2017,1,2,0.1333347,0.1318453
2016,1,2,0.1364067,0.1318453
2015,1,2,0.13123,0.1318453
2015,1,3,0.1306591,0.1313489
2016,1,3,0.1359512,0.1313489
2017,1,3,0.1326626,0.1313489
2017,2,1,0.132169,0.1310673
2016,2,1,0.1354623,0.1310673
2015,2,1,0.1304195,0.1310673
2015,2,2,0.1302158,0.1307754
2016,2,2,0.1348457,0.1307754
2017,2,2,0.1316613,0.1307754
2017,2,3,0.1312093,0.1304925
2016,2,3,0.1341618,0.1304925
2015,2,3,0.1300276,0.1304925
2015,3,1,0.1295274,0.1299934
2016,3,1,0.1326661,0.1299934
2017,3,1,0.1306163,0.1299934
2017,3,2,0.1305062,0.1298074
2016,3,2,0.1319549,0.1298074
2015,3,2,0.1292168,0.1298074
2015,3,3,0.1288808,0.1296627
2016,3,3,0.1313653,0.1296627
2017,3,3,0.1305119,0.1296627
2017,4,1,0.1305909,0.1295483
2016,4,1,0.1309138,0.1295483
2015,4,1,0.1284911,0.1295483
2015,4,2,0.1274694,0.1293459
2016,4,2,0.1304926,0.1293459
2017,4,2,0.1306547,0.1293459
2017,4,3,0.1305666,0.1292367
2016,4,3,0.1304548,0.1292367
2015,4,3,0.1270379,0.1292367
2015,5,1,0.1267618,0.1291067
2016,5,1,0.1304513,0.1291067
2017,5,1,0.1304102,0.1291067
2017,5,2,0.13024,0.1289351
2016,5,2,0.1304215,0.1289351
2015,5,2,0.1266642,0.1289351
2015,5,3,0.1268393,0.1284385
2016,5,3,0.1301156,0.1284385
2017,5,3,0.1298434,0.1284385
2017,6,1,0.1295154,0.1281074
2016,6,1,0.1297974,0.1281074
2015,6,1,0.1269433,0.1281074
2015,6,2,0.1269614,0.1277351
2016,6,2,0.1294272,0.1277351
2017,6,2,0.1290843,0.1277351
2017,6,3,0.1285318,0.1273347
2016,6,3,0.1290323,0.1273347
2015,6,3,0.1268196,0.1273347
2015,7,1,0.1263475,0.1264903
2016,7,1,0.1283576,0.1264903
2017,7,1,0.1274565,0.1264903
2017,7,2,0.1271138,0.1263453
2016,7,2,0.1282079,0.1263453
2015,7,2,0.1261796,0.1263453
2015,7,3,0.1261348,0.1263517
2016,7,3,0.128267,0.1263517
2017,7,3,0.1269899,0.1263517
2017,8,1,0.1274219,0.1268336
2016,8,1,0.1290345,0.1268336
2015,8,1,0.1264542,0.1268336
2015,8,2,0.1267778,0.1272902
2016,8,2,0.1296296,0.1272902
2017,8,2,0.1279037,0.1272902
2017,8,3,0.1284688,0.1278422
2016,8,3,0.130263,0.1278422
2015,8,3,0.1271639,0.1278422
2015,9,1,0.1276047,0.1284492
2016,9,1,0.1309173,0.1284492
2017,9,1,0.1290882,0.1284492
2017,9,2,0.1302692,0.129639
2016,9,2,0.1321569,0.129639
2015,9,2,0.1285051,0.129639
2015,9,3,0.128858,0.1301522
2016,9,3,0.1326968,0.1301522
2017,9,3,0.1307692,0.1301522
2017,10,1,0.1312122,0.1306025
2016,10,1,0.1331506,0.1306025
2015,10,1,0.1291818,0.1306025
2015,10,2,0.1295114,0.1309868
2016,10,2,0.1334622,0.1309868
2017,10,2,0.1315811,0.1309868
2017,10,3,0.132249,0.1315992
2016,10,3,0.1337879,0.1315992
2015,10,3,0.1304433,0.1315992
2015,11,1,0.1310998,0.1318278
2016,11,1,0.133837,0.1318278
2017,11,1,0.1325527,0.1318278
2017,11,2,0.1327944,0.131997
2016,11,2,0.1338179,0.131997
2015,11,2,0.1318559,0.131997
2015,11,3,0.1335499,0.1322184
2016,11,3,0.1337045,0.1322184
2017,11,3,0.1330379,0.1322184
2017,12,1,0.1330415,0.1322764
2016,12,1,0.1336561,0.1322764
2015,12,1,0.1343824,0.1322764
2015,12,2,0.1350986,0.1322886
2016,12,2,0.1336257,0.1322886
2017,12,2,0.1329795,0.1322886
2017,12,3,0.1328537,0.132261
2016,12,3,0.1336104,0.132261
2015,12,3,0.1356887,0.132261