"Year","Month","Dekad","NDVI","Average"
2017,1,1,0.2240432,0.2155486
2019,1,1,0.2266825,0.2155486
2019,1,2,0.2214546,0.2106098
2017,1,2,0.2182271,0.2106098
2018,1,2,0.1916718,0.2106098
2018,1,3,0.1857353,0.2023059
2017,1,3,0.2103996,0.2023059
2019,1,3,0.2129857,0.2023059
2019,2,1,0.2080261,0.1985498
2017,2,1,0.2057948,0.1985498
2018,2,1,0.1845935,0.1985498
2018,2,2,0.1846048,0.1942905
2017,2,2,0.2003762,0.1942905
2019,2,2,0.2022031,0.1942905
2019,2,3,0.1965159,0.1902373
2017,2,3,0.1949799,0.1902373
2018,2,3,0.1834128,0.1902373
2018,3,1,0.1797146,0.1828924
2017,3,1,0.1877302,0.1828924
2019,3,1,0.1908833,0.1828924
2019,3,2,0.1885082,0.1796833
2017,3,2,0.185742,0.1796833
2018,3,2,0.1771689,0.1796833
2018,3,3,0.1745637,0.1772163
2017,3,3,0.1838335,0.1772163
2019,3,3,0.1847406,0.1772163
2019,4,1,0.1814927,0.1753367
2017,4,1,0.1815112,0.1753367
2018,4,1,0.1716504,0.1753367
2018,4,2,0.1682552,0.1723434
2017,4,2,0.1799034,0.1723434
2019,4,2,0.1784113,0.1723434
2019,4,3,0.1802045,0.1714007
2017,4,3,0.1774979,0.1714007
2018,4,3,0.1680474,0.1714007
2018,5,1,0.1671132,0.1704964
2017,5,1,0.1758265,0.1704964
2019,5,1,0.1820683,0.1704964
2019,5,2,0.1815875,0.1694983
2017,5,2,0.1746769,0.1694983
2018,5,2,0.1664209,0.1694983
2018,5,3,0.1631399,0.1668464
2017,5,3,0.1763999,0.1668464
2019,5,3,0.1784999,0.1668464
2019,6,1,0.1773429,0.1660893
2017,6,1,0.1794549,0.1660893
2018,6,1,0.1643106,0.1660893
2018,6,2,0.1681701,0.1673489
2017,6,2,0.1832756,0.1673489
2019,6,2,0.1775876,0.1673489
2019,6,3,0.1791232,0.1717013
2017,6,3,0.1910364,0.1717013
2018,6,3,0.1739346,0.1717013
2018,7,1,0.1955575,0.1955981
2017,7,1,0.2158201,0.1955981
2019,7,1,0.1929069,0.1955981
2019,7,1,0.1904973,0.1955981
2019,7,2,0.2048177,0.2173118
2017,7,2,0.236068,0.2173118
2018,7,2,0.212018,0.2173118
2018,7,3,0.2358181,0.2456266
2017,7,3,0.2647503,0.2456266
2019,7,3,0.2285417,0.2456266
2019,8,1,0.301231,0.3147517
2017,8,1,0.3365897,0.3147517
2018,8,1,0.2973678,0.3147517
2018,8,2,0.3327327,0.3482798
2017,8,2,0.3655997,0.3482798
2019,8,2,0.3429434,0.3482798
2019,8,3,0.3822311,0.3748729
2017,8,3,0.3830623,0.3748729
2018,8,3,0.3636764,0.3748729
2018,9,1,0.3852579,0.3898492
2017,9,1,0.3871918,0.3898492
2019,9,1,0.4114212,0.3898492
2019,9,2,0.4168823,0.3803766
2017,9,2,0.3688316,0.3803766
2018,9,2,0.3899685,0.3803766
2018,9,3,0.3767767,0.3612381
2017,9,3,0.3518046,0.3612381
2019,9,3,0.4002596,0.3612381
2019,10,1,0.3768187,0.3389235
2017,10,1,0.3319779,0.3389235
2018,10,1,0.3563393,0.3389235
2018,10,2,0.3344862,0.3173548
2017,10,2,0.3102772,0.3173548
2019,10,2,0.3529019,0.3173548
2019,10,3,0.3110781,0.2841619
2017,10,3,0.2681007,0.2841619
2018,10,3,0.298855,0.2841619
2018,11,1,0.2877449,0.2728768
2017,11,1,0.2552364,0.2728768
2019,11,1,0.2970592,0.2728768
2019,11,2,0.2870389,0.2633331
2017,11,2,0.2471644,0.2633331
2018,11,2,0.2790944,0.2633331
2018,11,3,0.2634468,0.2485832
2017,11,3,0.2339689,0.2485832
2019,11,3,0.2706912,0.2485832
2019,12,1,0.2628275,0.242151
2017,12,1,0.2268092,0.242151
2018,12,1,0.2557127,0.242151
2018,12,2,0.248031,0.2350818
2017,12,2,0.2187823,0.2350818
2019,12,2,0.2540782,0.2350818
2019,12,3,0.2451639,0.2282969
2017,12,3,0.2111034,0.2282969
2018,12,3,0.2406978,0.2282969