"Year","Month","Dekad","NDVI Anomaly"
2017,1,1,102.198687694256
2017,1,1,102.230003213387
2017,1,2,105.668176754304
2017,1,3,104.800331665939
2017,2,1,104.794224165788
2017,2,2,105.799279642313
2017,2,3,107.838218862291
2017,3,1,112.177906718078
2017,3,2,113.206482659439
2017,3,3,113.467157603054
2017,4,1,113.070849140273
2017,4,2,110.797892613444
2017,4,3,109.622167535059
2017,5,1,109.471184727614
2017,5,2,110.303468052885
2017,5,3,113.00675470348
2017,6,1,113.64965612716
2017,6,2,113.374591118257
2017,6,3,112.288373045381
2017,7,1,109.018415364773
2017,7,2,107.179079392448
2017,7,3,106.18928373126
2017,8,1,107.217317435268
2017,8,2,108.389511769472
2017,8,3,109.044352650227
2017,9,1,109.181171736864
2017,9,2,107.57015076213
2017,9,3,106.573216120063
2017,10,1,105.687658823684
2017,10,2,105.036162300222
2017,10,3,104.366490297531
2017,11,1,104.48020165036
2017,11,2,104.495143720433
2017,11,3,103.710467988369
2017,12,1,103.080348376983
2017,12,2,102.432384187637
2017,12,3,101.871030491028
2018,1,1,102.058149754741
2018,1,1,106.083448766119
2018,1,2,102.6583137373
2018,1,3,103.945359479591
2018,2,1,104.242424920081
2018,2,2,104.547419977326
2018,2,3,104.786005411593
2018,3,1,104.791253429482
2018,3,2,104.898792143254
2018,3,3,105.129302129302
2018,4,1,105.515964041438
2018,4,2,107.844595248923
2018,4,3,109.504708105257
2018,5,1,110.656911042967
2018,5,2,110.264265844673
2018,5,3,108.57806647736
2018,6,1,107.836363520902
2018,6,2,106.941820446006
2018,6,3,105.950287198388
2018,7,1,104.944427449215
2018,7,2,104.294555159388
2018,7,3,104.50921710161
2018,8,1,106.391357401804
2018,8,2,107.080980551859
2018,8,3,107.250044798309
2018,9,1,106.957273838662
2018,9,2,105.32124894598
2018,9,3,104.413579461109
2018,10,1,104.207613003463
2018,10,2,105.115254832084
2018,10,3,110.722712617977
2018,11,1,114.236721877869
2018,11,2,116.866941310396
2018,11,3,117.497755656099
2018,12,1,116.259810341069
2018,12,2,114.803805958846
2018,12,3,113.303108022632
2019,1,2,109.299847016548
2019,1,3,105.954890990353
2019,2,1,104.508205428094
2019,2,2,103.572078895459
2019,2,3,102.926993562071
2019,3,1,102.717575170547
2019,3,2,102.376819863698
2019,3,3,101.83739762525
2019,4,1,101.313678555342
2019,4,2,100.847892924919
2019,4,3,101.09860421731
2019,5,1,101.659973182404
2019,5,2,102.94403213507
2019,5,3,108.112038973387
2019,6,1,110.852580263456
2019,6,2,113.560800235414
2019,6,3,115.791546776158
2019,7,1,117.438049611389
2019,7,1,117.319015145248
2019,7,2,116.459821981226
2019,7,3,115.086118822876
2019,8,1,114.159099933534
2019,8,2,114.543278647322
2019,8,3,114.644941767362
2019,9,1,114.561215559878
2019,9,2,112.984245927451
2019,9,3,112.531649713211
2019,10,1,112.859998156658
2019,10,2,113.459330278787
2019,10,3,113.325186552612
2019,11,1,112.561318115395
2019,11,2,111.929279783242
2019,11,3,112.591893489425
2019,12,1,113.570658526836
2019,12,2,114.079613562109
2019,12,3,114.149268700557