AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Centre,Centre,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Est,Est,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Plateau-Central,Plateau-Central,Sahel,Sahel,Sud-Ouest,Sud-Ouest
Indicator,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly
2019-09-08,0.4969050879464286,95.01160349068661,0.6392055858928571,97.57308936464892,0.43780868312500004,101.95667562297906,0.534542701875,101.54160896880295,0.3508474336607143,99.00154214202296,0.5527625374107142,97.92684254662022,0.5936162850892857,102.9327721686317,0.5278444902678572,97.74087628941736,0.6170015025892858,99.11191591609595,0.3633051370535714,99.43324949795736,0.43210679776785715,99.59699479926319,0.28523428080357144,98.8736107951839,0.6591001775892857,100.49677970170431
2019-09-09,0.5007254321428573,95.04470041703836,0.6403946562499999,97.53851587159185,0.4412608910714286,101.91106912858542,0.5376031473214286,101.54746090485158,0.3549983178571429,99.20188275159997,0.5557783741071428,97.92838373743824,0.5964041732142856,102.90696838781288,0.5313547464285715,97.78835857956493,0.6191516008928571,99.04965540225524,0.3673225669642857,99.56135175328235,0.43623094285714287,99.65233530494002,0.2889701401785714,99.15211046743664,0.6608442919642857,100.49103785965029
2019-09-10,0.5045369735714286,95.08338121879743,0.64156437375,97.50447116821542,0.4446954678571429,101.86632183048268,0.54064166625,101.55572548141276,0.3591422578571429,99.40251529362435,0.5587697008928572,97.9305467760008,0.5991515135714286,102.88107897269778,0.5348216853571428,97.83502810194412,0.6212798230357143,98.99085236999244,0.37135115839285715,99.69519354129882,0.44034598857142854,99.70924582499606,0.2927197783928571,99.43809837664563,0.6625599041071428,100.48549723409936
2019-09-11,0.5083171922321429,95.12851911598659,0.642713785,97.47118113941029,0.4480994216964285,101.82340202399038,0.5436381409821429,101.56567130998495,0.3632285647321428,99.59829303234169,0.5617320974107143,97.93451712833213,0.6018422083035714,102.85467532665439,0.5382111845535714,97.87912456368205,0.6233711331250001,98.93602446616849,0.37536155866071425,99.83369757032087,0.4444212816964285,99.76589221466591,0.2964118058035714,99.72499668680017,0.6642413874107144,100.48069347731196
2019-09-12,0.512066088125,95.18011410860584,0.64384289,97.43864578517652,0.45147275258928576,101.78230970910855,0.5465925715178571,101.57729839056809,0.36725723848214287,99.78921596775199,0.5646655636607143,97.94029479443228,0.6044762574107142,102.8277574496827,0.5415232440178571,97.92064796477874,0.6254255311607143,98.88517169078334,0.37935376776785706,99.97686384034853,0.4484568222321429,99.82227447394962,0.30004622241071427,100.01280539790021,0.665888741875,100.47662658928809
2019-09-13,0.5157836612500001,95.23816619665516,0.64495168875,97.40686510551409,0.4548154605357143,101.74304488583718,0.5495049578571428,101.59060672316221,0.3712282791071429,99.97528409985523,0.5675700996428572,97.94787977430123,0.6070536608928572,102.80032534178268,0.54475786375,97.95959830523418,0.6274430171428571,98.83829404383702,0.38332778571428566,100.12469235138178,0.4524526101785714,99.87839260284714,0.3036230282142857,100.30152450994576,0.6675019675,100.47329657002777
2019-09-14,0.5194699116071428,95.30267538013456,0.64604018125,97.37583910042301,0.4581275455357143,101.70560755417627,0.5523752999999999,101.6055963077673,0.37514168660714287,100.15649742865139,0.5704457053571429,97.957272067939,0.6095744187500001,102.77237900295437,0.54791504375,97.99597558504836,0.6294235910714285,98.79539152532955,0.3872836125,100.27718310342064,0.45640864553571425,99.93424660135851,0.3071422232142857,100.59115402293683,0.6690810642857142,100.47070341953099
2019-09-15,0.5231142358766234,95.37087597694348,0.6471087560876623,97.34504405924288,0.4613997971590909,101.667964067906,0.5551992818993506,101.62081162319478,0.37897904707792207,100.3285840981804,0.5732883965097404,97.96716508245254,0.6120403482954545,102.74339446815058,0.5509935219967532,98.02908892945574,0.6313656622564936,98.75520018121054,0.39120248758116877,100.42922646218936,0.46030823149350647,99.98611700586399,0.3105900271915584,100.87817923714508,0.670628945211039,100.46840881188844
2019-09-16,0.5267166340584416,95.44276798708191,0.6481574132629869,97.31447998197373,0.46463221540584415,101.63011442702633,0.5579769035551948,101.63625266944463,0.3827403605194805,100.49154410844224,0.5760981731006494,97.97755881784182,0.6144514495292207,102.71337173737136,0.5539932984902597,98.05893833845637,0.633269230698052,98.71772001148,0.3950844109577922,100.58082242768796,0.4641513680519481,100.03400381636357,0.3139664401461039,101.16260015257048,0.672145610275974,100.46641274710007
